,Unnamed: 0,timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
295,295,2019-09-20 16:00:48,valerieinvegas,CKPremierBall,0,0,7,I saw a meme about him singing about who burned down the State Farm she-shed too ,,,[],1175077356643352576,https://twitter.com/valerieinvegas/status/1175077356643352576,1840033833,Sunrise Manor,36.1785,-115.04899999999999
296,296,2019-09-15 19:05:08,bruce4nv,,0,0,0,"I dislike Aaron Rodgers Hence, I shall never buy @StateFarm",,@StateFarm,[],1173311804849577985,https://twitter.com/bruce4nv/status/1173311804849577985,1840033833,Sunrise Manor,36.1785,-115.04899999999999
297,297,2019-09-09 20:56:09,mrschrissmth,,0,0,0,@StateFarm How do you pay all those fancy athletes on your commercials? My #StateFarm auto quote was 2x more than @GEICO. Maybe that’s how?,,@StateFarm @GEICO,StateFarm,1171165416154005504,https://twitter.com/mrschrissmth/status/1171165416154005504,1840033833,Sunrise Manor,36.1785,-115.04899999999999
298,298,2019-09-06 03:21:55,TheKofKs,,0,0,0,Whoa whoa Mahomie? WTF @StateFarm,,@StateFarm,[],1169812948711178240,https://twitter.com/TheKofKs/status/1169812948711178240,1840033833,Sunrise Manor,36.1785,-115.04899999999999
299,299,2019-08-02 18:29:37,jjmont95,jvssrvylenex3,0,0,0,Damn ,,,[],1157357804195209216,https://twitter.com/jjmont95/status/1157357804195209216,1840033833,Sunrise Manor,36.1785,-115.04899999999999
300,300,2019-07-14 05:17:16,katywinge,,8,13,118,Something we all didn’t consider with this OKC/Houston situation. But how will the State Farm commercials end? Will Harden and Paul have some giant accident that State Farm just cannot fix? This are the questions I need answered.,,,[],1150273030691540994,https://twitter.com/katywinge/status/1150273030691540994,1840033833,Sunrise Manor,36.1785,-115.04899999999999
301,301,2019-07-13 17:40:42,Adven_HEAVY_D,,0,0,0,@StateFarm now that @CP3 is off the @HoustonRockets can we stop the damn commercial!?!?!,,@StateFarm @CP3 @HoustonRockets,[],1150097736059850753,https://twitter.com/Adven_HEAVY_D/status/1150097736059850753,1840033833,Sunrise Manor,36.1785,-115.04899999999999
302,302,2019-07-12 05:27:22,geew1992,,0,0,1,Hmmm.... wonder how the @StateFarm commercials are gonna be!!??,,@StateFarm,[],1149550798499540997,https://twitter.com/geew1992/status/1149550798499540997,1840033833,Sunrise Manor,36.1785,-115.04899999999999
303,303,2019-07-12 01:36:17,matapaul,,0,0,0,State Farm now has to think about CP3 moving cities/teams every year. Who’ll be his new teammate on his commercials? #NBATwitter – at Cox Pavilion,,,NBATwitter NBATwitter,1149492642486505473,https://twitter.com/matapaul/status/1149492642486505473,1840033833,Sunrise Manor,36.1785,-115.04899999999999
304,304,2019-07-05 03:55:37,SharkyGreen,tedpretty,2,1,11,"(Jake from State Farm Commercial) (Guy gets interrupted by his wife at 3am) (Wife with snotty attitude)""Where are you living??"" (Guy):""Las Vegas..."" (Wife with skeptical accusing tone) ""What are fault lines doing there in /*Las Vegas*\ ? Huh?"" ""well, it's a valley so ..."" ",,,[],1146990992802717696,https://twitter.com/SharkyGreen/status/1146990992802717696,1840033833,Sunrise Manor,36.1785,-115.04899999999999
305,305,2019-06-30 23:57:31,ChadGravesNews,JungblutEric,0,0,1,"No, I was shocked, I was expecting to see the 4Runner to be shredded, but the only thing we saw was this Rock in the back. I think it was some kids who had a Slingshot & Shot a rock that shattered the glass. We have to eat a $500 #Deductible from @StateFarm..... ;-(",,@StateFarm,Deductible,1145481520947220480,https://twitter.com/ChadGravesNews/status/1145481520947220480,1840033833,Sunrise Manor,36.1785,-115.04899999999999
306,306,2019-06-27 20:46:59,I_Am_Matt702,,2,0,1,Its lowkey annoying that state farm keeps calling me to sell me more stuff...,,,[],1144346408155140096,https://twitter.com/I_Am_Matt702/status/1144346408155140096,1840033833,Sunrise Manor,36.1785,-115.04899999999999
307,307,2019-06-25 02:32:04,JanellyPortillo,RandyyTease,0,0,1, you got me all excited. I pay pretty cheap for State Farm full coverage,,,[],1143346088377643008,https://twitter.com/JanellyPortillo/status/1143346088377643008,1840033833,Sunrise Manor,36.1785,-115.04899999999999
308,308,2019-06-24 02:22:42,wetzeltim72,,0,0,0,I won’t buy State Farm bc they force me to watch commercials on 90 day fiancé &amp; take control of what I watch.,,,[],1142981341371179008,https://twitter.com/wetzeltim72/status/1142981341371179008,1840033833,Sunrise Manor,36.1785,-115.04899999999999
309,309,2019-06-19 05:43:24,its_purpl3,,0,0,0,Like a good neighbor state farm Is here....,,,[],1141219910606974977,https://twitter.com/its_purpl3/status/1141219910606974977,1840033833,Sunrise Manor,36.1785,-115.04899999999999
310,310,2019-06-18 23:19:09,Bettorman05,VinceGoodwill,0,0,0,"I guess all those State Farm commercials were bogus, anyways who cares, they both still get ",,,[],1141123211880353792,https://twitter.com/Bettorman05/status/1141123211880353792,1840033833,Sunrise Manor,36.1785,-115.04899999999999
311,311,2019-06-18 20:38:43,JeredJustus,KevaneyMartin,1,0,5,He wants all that State Farm to himself. That's why Aaron Rodgers got Clay Mathews kicked off the Packers. ,,,[],1141082836889264128,https://twitter.com/JeredJustus/status/1141082836889264128,1840033833,Sunrise Manor,36.1785,-115.04899999999999
312,312,2019-06-15 06:51:32,100BlackMen,,2,6,17,Congratulations to the WINNERS of the State Farm Competition! @StateFarm #legends #100blackmen,,@StateFarm,legends 100blackmen,1139787505228603392,https://twitter.com/100BlackMen/status/1139787505228603392,1840033833,Sunrise Manor,36.1785,-115.04899999999999
313,313,2019-06-10 23:14:48,AdoreOil,,1,0,2,Dear @Allstate @WeAreFarmers @Safecoinsurance @GEICO @StateFarm and any other referrals to insurance companies. @AdoreOil needs GENERAL LIABILITY INSURANCE $1mil/$2mil. WHY IS IT SO HARD TO BUY BUSINESS INSURANCE??! Call @SharkyGreen at 702-354-3141 #TakeMyMoney #RUKIDDINGME,,@Allstate @WeAreFarmers @Safecoinsurance @GEICO @StateFarm @AdoreOil @SharkyGreen,TakeMyMoney RUKIDDINGME,1138223014447685632,https://twitter.com/AdoreOil/status/1138223014447685632,1840033833,Sunrise Manor,36.1785,-115.04899999999999
314,314,2019-05-25 17:17:55,RealMarcusFizer,TheMlchaeI,0,0,2,That’s (CP3) Cole Perez 3 from State Farm lol,,,[],1132334996805496833,https://twitter.com/RealMarcusFizer/status/1132334996805496833,1840033833,Sunrise Manor,36.1785,-115.04899999999999
315,315,2019-05-22 03:45:40,maddielyynnn,schmidty7599,0,0,0,Lmao actually I thought about switching to gieco but State Farm is cheaper and better ,,,[],1131043424973381632,https://twitter.com/maddielyynnn/status/1131043424973381632,1840033833,Sunrise Manor,36.1785,-115.04899999999999
316,316,2019-04-15 00:51:40,kkingdrummer,,0,0,0,This ain’t her you way off...baby this Jake from state farm,,,[],1117591283608903681,https://twitter.com/kkingdrummer/status/1117591283608903681,1840033833,Sunrise Manor,36.1785,-115.04899999999999
317,317,2019-04-07 20:25:47,realjasonsarkis,,0,0,2,The only time you'll see Chris Paul in the NBA finals is through State Farm commercials.,,,[],1114987654691479552,https://twitter.com/realjasonsarkis/status/1114987654691479552,1840033833,Sunrise Manor,36.1785,-115.04899999999999
318,318,2019-04-03 21:11:45,SharkyGreen,VGK_Watch,1,0,2,It's Jake. From @StateFarm . ,,@StateFarm,[],1113549672365223937,https://twitter.com/SharkyGreen/status/1113549672365223937,1840033833,Sunrise Manor,36.1785,-115.04899999999999
319,319,2019-04-03 05:24:21,klua11,cctvidiots,0,0,0,Wonder if they had All State or State farm? ,,,[],1113311254087499776,https://twitter.com/klua11/status/1113311254087499776,1840033833,Sunrise Manor,36.1785,-115.04899999999999
320,320,2019-03-30 17:47:34,johnnykats,RollingStones,0,0,1,Looking forward to the band’s return. No #Vegas shows but State Farm Stadium In Glendale and The Rose Bowl in Pasadena postponed. ,,,Vegas,1112048735251390464,https://twitter.com/johnnykats/status/1112048735251390464,1840033833,Sunrise Manor,36.1785,-115.04899999999999
321,321,2019-03-21 03:30:22,Jkhoops15,,0,0,0,Lol that wasn’t the goal the first time just like state farm you’re in good hands ,,,[],1108571523755892738,https://twitter.com/Jkhoops15/status/1108571523755892738,1840033833,Sunrise Manor,36.1785,-115.04899999999999
322,322,2019-03-16 00:05:23,NVTeenDriver,,0,3,12,Over the past 2 days ZtF brought our Cars and Cops program with @NHPSouthernComm and the Freeway Service Patrol to 600 teens @Legacy_LHS teaching car maintenance and safety . . #safestate #NVTeenDrivers @nevadadot @StateFarm @DriveSafeNV @NevadaDPS,,@NHPSouthernComm @Legacy_LHS @nevadadot @StateFarm @DriveSafeNV @NevadaDPS,safestate NVTeenDrivers,1106708000432021504,https://twitter.com/NVTeenDriver/status/1106708000432021504,1840033833,Sunrise Manor,36.1785,-115.04899999999999
323,323,2019-02-05 21:40:37,Brewster702,,0,0,0,Love my new picture in my office! Rules that I live by everyday.. #stayhumble #workhard #bekind #letsgo #insurancelife #@Brendon Walker - State Farm Insurance https://www.instagram.com/p/Btg_nUMntDTPHhkwaUQTdglzLGLcsUKKIRyB4Y0/?utm_source=ig_twitter_share&amp;igshid=19nt6q2kikuz1,,,stayhumble workhard bekind letsgo insurancelife,1092900827495190529,https://twitter.com/Brewster702/status/1092900827495190529,1840033833,Sunrise Manor,36.1785,-115.04899999999999
324,324,2019-12-29 04:37:52,libberachi,,1,0,8,PlayStation Fiesta Bowl at State Farm Stadium just doesn’t hit the same.,,,[],1211144278124060673,https://twitter.com/libberachi/status/1211144278124060673,1840033827,Enterprise,36.0163,-115.2207
325,325,2019-12-19 06:15:24,Brad88ford,MiamiHerald,0,0,0,Hope he saved money by switching @GEICO and found a good neighbor @StateFarm that has seen a thing or two @WeAreFarmers,,@GEICO @StateFarm @WeAreFarmers,[],1207544945298399233,https://twitter.com/Brad88ford/status/1207544945298399233,1840033827,Enterprise,36.0163,-115.2207
326,326,2019-12-18 00:26:01,W_ProphetBalik,W_ProphetBalik,1,1,1, #DemonicQueer @RahmEmanuel &amp; #RC @RepFredUpton I LOVE the #Fact G D/#JesusChrist has shut you down Love it - take all your deals &amp; stick’em where only Rahm likes IT @AriEmanuel @prod84 @LVMPD_Traffic @JaySekulow @greggutfeld @reviewjournal @lasvegasweekly @NBCLA @EW – at Las Vegas Harley-Davidson Shop,,@RahmEmanuel @RepFredUpton @AriEmanuel @prod84 @LVMPD_Traffic @JaySekulow @greggutfeld @reviewjournal @lasvegasweekly @NBCLA @EW,DemonicQueer RC Fact JesusChrist,1207094633404067840,https://twitter.com/W_ProphetBalik/status/1207094633404067840,1840033827,Enterprise,36.0163,-115.2207
327,327,2019-12-18 00:08:01,W_ProphetBalik,W_ProphetBalik,1,1,1, #DemonicQueer @RahmEmanuel Never happening Moron - waste all your time &amp; resources @LVMPD @TheJusticeDept @marthamaccallum – at Grouchy John's Coffee,,@RahmEmanuel @LVMPD @TheJusticeDept @marthamaccallum,DemonicQueer,1207090100049285120,https://twitter.com/W_ProphetBalik/status/1207090100049285120,1840033827,Enterprise,36.0163,-115.2207
328,328,2019-12-17 23:50:40,W_ProphetBalik,W_ProphetBalik,1,1,0,@Lady_Luck13 @LindseyKevitch #FreeWill @LVMPDPIOSgt @LVMPD_PIO More staged accidents @GEICO @Allstate @StateFarm @AaronRodgers12 @PatrickMahomes Style @NevadaAG @HendersonNVPD @LasVegasSun @CityAttorneyLA @USAttyHanna #DemonicQueer @RahmEmanuel @prod84 @MichelleObama – at Rainbow Boulevard &amp; Warm Springs Road,,@Lady_Luck13 @LindseyKevitch @LVMPDPIOSgt @LVMPD_PIO @GEICO @Allstate @StateFarm @AaronRodgers12 @PatrickMahomes @NevadaAG @HendersonNVPD @LasVegasSun @CityAttorneyLA @USAttyHanna @RahmEmanuel @prod84 @MichelleObama,FreeWill DemonicQueer,1207085734311522304,https://twitter.com/W_ProphetBalik/status/1207085734311522304,1840033827,Enterprise,36.0163,-115.2207
329,329,2019-12-12 03:31:39,aiveezee,,0,0,0,There’s no one more annoying rn then that @StateFarm kid in the commercial getting a free car from his parents,,@StateFarm,[],1204967019214331905,https://twitter.com/aiveezee/status/1204967019214331905,1840033827,Enterprise,36.0163,-115.2207
330,330,2019-12-06 23:11:28,MeanMisterKien,,2,1,80,State farm guy reads my stuff and made me this poster lol ,,,[],1203089604028428288,https://twitter.com/MeanMisterKien/status/1203089604028428288,1840033827,Enterprise,36.0163,-115.2207
331,331,2019-12-02 04:12:51,W_ProphetBalik,W_ProphetBalik,2,1,0,{ #FreeWill @LindseyKevitch } #TBSunday https://youtu.be/j30xDfaHA9s Hey @RobRiggle your @Chiefs had a #Dominating performance against @Raiders #RaiderNation @PatrickMahomes @StateFarm style @LAPDChiefMoore @ChiefLuhnow @LACoSheriff @LVMPD @CHPCommissioner @MeredithFrost – at Anytime Fitness,,@LindseyKevitch @RobRiggle @Chiefs @Raiders @PatrickMahomes @StateFarm @LAPDChiefMoore @ChiefLuhnow @LACoSheriff @LVMPD @CHPCommissioner @MeredithFrost,FreeWill TBSunday Dominating RaiderNation,1201353511746727937,https://twitter.com/W_ProphetBalik/status/1201353511746727937,1840033827,Enterprise,36.0163,-115.2207
332,332,2019-12-01 23:16:30,W_ProphetBalik,W_ProphetBalik,1,1,0,{ #FreeWill @LindseyKevitch } N DE LS ever for #Lindseykevitch dopes #RC @RahmEmanuel @RepFredUpton - WOW @Raiders #RaiderNation is getting WORKED by @Chiefs @PatrickMahomes @StateFarm commercials &amp; @RobRiggle @USMC haha @LVCCLD @mayoroflasvegas @NFLonCBS @EW – at Windmill Library,,@LindseyKevitch @RahmEmanuel @RepFredUpton @Raiders @Chiefs @PatrickMahomes @StateFarm @RobRiggle @USMC @LVCCLD @mayoroflasvegas @NFLonCBS @EW,FreeWill Lindseykevitch RC RaiderNation,1201278929429884928,https://twitter.com/W_ProphetBalik/status/1201278929429884928,1840033827,Enterprise,36.0163,-115.2207
333,333,2019-11-29 20:45:00,W_ProphetBalik,W_ProphetBalik,1,1,1, Serious Allegations I know @USAO_NV @LasVegasDA @FBILasVegas @CityAttorneyLA @USAttyHanna I can prove it up in a court of proper jurisdiction w/ proper #Discovery What is Insurance Fraud costing @GEICO @StateFarm @SenJackyRosen @Allstate #DemonicQueer @RahmEmanuel @GDLA – at Office Depot - Print &amp; Copy Services,,@USAO_NV @LasVegasDA @FBILasVegas @CityAttorneyLA @USAttyHanna @GEICO @StateFarm @SenJackyRosen @Allstate @RahmEmanuel @GDLA,Discovery DemonicQueer,1200516027500548097,https://twitter.com/W_ProphetBalik/status/1200516027500548097,1840033827,Enterprise,36.0163,-115.2207
334,334,2019-11-28 16:45:26,W_ProphetBalik,W_ProphetBalik,1,1,1,{ #FreeWill @LindseyKevitch } Rockin @LVMPD @Sheriff_LVMPD w Rk out gear @mayoroflasvegas @GovSisolak @USAO_NV @FBILasVegas @LasVegasDA lets N T be #Fake @Twitter nice @thecrossinglv @greglaurie like MaHomes &amp; Auto @StateFarm @AaronRodgers12 @PatrickMahomes – at Anytime Fitness,,@LindseyKevitch @LVMPD @Sheriff_LVMPD @mayoroflasvegas @GovSisolak @USAO_NV @FBILasVegas @LasVegasDA @Twitter @thecrossinglv @greglaurie @StateFarm @AaronRodgers12 @PatrickMahomes,FreeWill Fake,1200093351258644481,https://twitter.com/W_ProphetBalik/status/1200093351258644481,1840033827,Enterprise,36.0163,-115.2207
335,335,2019-11-25 22:32:00,egyptelbiali,,0,0,1,"I’m missing that Miami sea breeze smell. The desert has hardened my heart and dried my blood. The mummy returns Dec 28 at The State Farm Arena in Atlanta @Las Vegas, Nevada https://www.instagram.com/p/B5TiaKHlzi3/?igshid=kct8tatv4v8a",,,[],1199093403218251777,https://twitter.com/egyptelbiali/status/1199093403218251777,1840033827,Enterprise,36.0163,-115.2207
336,336,2019-11-19 02:16:04,W_ProphetBalik,W_ProphetBalik,1,1,0,{ #FreeWill} GR NDIn @LindseyKevitch &amp; @Chargers #BoltUp vs @PatrickMahomes MaHomeBoy @ShannonSharpe @JennyTaft @RealSkipBayless @Chiefs #ChiefsKingdom @ESPNNFL @FreddieAndFitz @StateFarm @AaronRodgers12 @abc7ashley #WhatsBrewing @WynnLasVegas @mattmoneysmith @SarahSpain – at Windmill Library,,@LindseyKevitch @Chargers @PatrickMahomes @ShannonSharpe @JennyTaft @RealSkipBayless @Chiefs @ESPNNFL @FreddieAndFitz @StateFarm @AaronRodgers12 @WynnLasVegas @mattmoneysmith @SarahSpain,FreeWill BoltUp ChiefsKingdom WhatsBrewing,1196613079741583360,https://twitter.com/W_ProphetBalik/status/1196613079741583360,1840033827,Enterprise,36.0163,-115.2207
337,337,2019-11-08 00:46:46,anemazoso,,3,0,8,Is it just me or have the Aaron Rodgers State Farm commercials with the two agents become cringy and weird or what?,,,[],1192604339862294528,https://twitter.com/anemazoso/status/1192604339862294528,1840033827,Enterprise,36.0163,-115.2207
338,338,2019-11-05 17:15:11,chrismpick,,0,1,10,"Congratulations to @StateFarm (CIO, Ashly Petite) for winning the #TBMC19 Business Value Realization Award. Saving over $120M this year with @Apptio. – at Bellagio Convention Center",,@StateFarm @Apptio,TBMC19,1191765919082541056,https://twitter.com/chrismpick/status/1191765919082541056,1840033827,Enterprise,36.0163,-115.2207
339,339,2019-10-25 22:51:45,BadouJack,,62,226,1354,It’s OFFICIAL! Badou Jack vs Jean Pascal for the WBA light heavyweight title on December 28th at the State Farm arena in Atlanta! Live on Showtime! @ShowtimeBoxing @MayweatherPromo @premierboxing,,@ShowtimeBoxing @MayweatherPromo @premierboxing,[],1187864352533041152,https://twitter.com/BadouJack/status/1187864352533041152,1840033827,Enterprise,36.0163,-115.2207
340,340,2019-10-25 01:30:28,goodwrench_m,,0,0,0,"State farm curse is real. First Rodgers is trash until Mahomes enters scene in the commercial, then the man threw 5 tds and ran 1.",,,[],1187541906739224576,https://twitter.com/goodwrench_m/status/1187541906739224576,1840033827,Enterprise,36.0163,-115.2207
341,341,2019-10-22 21:12:45,santoselvaggio1,RevengeBunny,0,1,3,Fantastic,,,[],1186752273705123841,https://twitter.com/santoselvaggio1/status/1186752273705123841,1840033827,Enterprise,36.0163,-115.2207
342,342,2019-10-06 19:40:11,_CP11,,0,0,1,State Farm girl is ugly. Mayhem better,,,[],1180930771592175616,https://twitter.com/_CP11/status/1180930771592175616,1840033827,Enterprise,36.0163,-115.2207
343,343,2019-09-28 22:21:06,TopStarMaker,,1,0,0,@StateFarm where’s Jake when you need to talk to someone with reason?,,@StateFarm,[],1178072166723538944,https://twitter.com/TopStarMaker/status/1178072166723538944,1840033827,Enterprise,36.0163,-115.2207
344,344,2019-09-27 23:57:48,Ryan_michael_96,,0,0,2,"Like a good neiiiiighbor, statefarm waters my plants when I'm on vacation",,,[],1177734115199553536,https://twitter.com/Ryan_michael_96/status/1177734115199553536,1840033827,Enterprise,36.0163,-115.2207
345,345,2019-09-27 23:18:04,Ryan_michael_96,,0,0,3,"Like a good neighbor, statefarm stays THE FUCK OFF MY LAWN",,,[],1177724114548609024,https://twitter.com/Ryan_michael_96/status/1177724114548609024,1840033827,Enterprise,36.0163,-115.2207
346,346,2019-09-26 20:30:09,cluh_ray,symmone22,1,0,2,Call you Jake from StateFarm?,,,[],1177319470223638531,https://twitter.com/cluh_ray/status/1177319470223638531,1840033827,Enterprise,36.0163,-115.2207
347,347,2019-09-25 20:16:35,ChetSimpson,,0,0,0,Does @StateFarm provide coverage for the almighty penis?,,@StateFarm,[],1176953664650407936,https://twitter.com/ChetSimpson/status/1176953664650407936,1840033827,Enterprise,36.0163,-115.2207
348,348,2019-09-24 16:47:23,michaelmakoto,,0,0,3,@salesforce @LarryShurtz interviews Rand Herbert @StateFarm #ITC2019 #finservforce,,@salesforce @LarryShurtz @StateFarm,ITC2019 finservforce,1176538629872574464,https://twitter.com/michaelmakoto/status/1176538629872574464,1840033827,Enterprise,36.0163,-115.2207
349,349,2019-09-24 16:47:12,MargueriteTort,,0,0,1,Larry Shultz @salesforce and Rand Herbert @StateFarm discussing #tech #journey #partner #ITC2019 @insuretechnow,,@salesforce @StateFarm @insuretechnow,tech journey partner ITC2019,1176538584590909443,https://twitter.com/MargueriteTort/status/1176538584590909443,1840033827,Enterprise,36.0163,-115.2207
350,350,2019-09-15 19:05:08,bruce4nv,,0,0,0,"I dislike Aaron Rodgers Hence, I shall never buy @StateFarm",,@StateFarm,[],1173311804849577985,https://twitter.com/bruce4nv/status/1173311804849577985,1840033827,Enterprise,36.0163,-115.2207
351,351,2019-09-06 03:21:55,TheKofKs,,0,0,0,Whoa whoa Mahomie? WTF @StateFarm,,@StateFarm,[],1169812948711178240,https://twitter.com/TheKofKs/status/1169812948711178240,1840033827,Enterprise,36.0163,-115.2207
352,352,2019-07-14 05:17:16,katywinge,,8,13,118,Something we all didn’t consider with this OKC/Houston situation. But how will the State Farm commercials end? Will Harden and Paul have some giant accident that State Farm just cannot fix? This are the questions I need answered.,,,[],1150273030691540994,https://twitter.com/katywinge/status/1150273030691540994,1840033827,Enterprise,36.0163,-115.2207
353,353,2019-07-12 05:27:22,geew1992,,0,0,1,Hmmm.... wonder how the @StateFarm commercials are gonna be!!??,,@StateFarm,[],1149550798499540997,https://twitter.com/geew1992/status/1149550798499540997,1840033827,Enterprise,36.0163,-115.2207
354,354,2019-07-12 01:36:17,matapaul,,0,0,0,State Farm now has to think about CP3 moving cities/teams every year. Who’ll be his new teammate on his commercials? #NBATwitter – at Cox Pavilion,,,NBATwitter NBATwitter,1149492642486505473,https://twitter.com/matapaul/status/1149492642486505473,1840033827,Enterprise,36.0163,-115.2207
355,355,2019-07-05 03:55:37,SharkyGreen,tedpretty,2,1,11,"(Jake from State Farm Commercial) (Guy gets interrupted by his wife at 3am) (Wife with snotty attitude)""Where are you living??"" (Guy):""Las Vegas..."" (Wife with skeptical accusing tone) ""What are fault lines doing there in /*Las Vegas*\ ? Huh?"" ""well, it's a valley so ..."" ",,,[],1146990992802717696,https://twitter.com/SharkyGreen/status/1146990992802717696,1840033827,Enterprise,36.0163,-115.2207
356,356,2019-06-30 23:57:31,ChadGravesNews,JungblutEric,0,0,1,"No, I was shocked, I was expecting to see the 4Runner to be shredded, but the only thing we saw was this Rock in the back. I think it was some kids who had a Slingshot & Shot a rock that shattered the glass. We have to eat a $500 #Deductible from @StateFarm..... ;-(",,@StateFarm,Deductible,1145481520947220480,https://twitter.com/ChadGravesNews/status/1145481520947220480,1840033827,Enterprise,36.0163,-115.2207
357,357,2019-06-25 02:32:04,JanellyPortillo,RandyyTease,0,0,1, you got me all excited. I pay pretty cheap for State Farm full coverage,,,[],1143346088377643008,https://twitter.com/JanellyPortillo/status/1143346088377643008,1840033827,Enterprise,36.0163,-115.2207
358,358,2019-06-24 02:22:42,wetzeltim72,,0,0,0,I won’t buy State Farm bc they force me to watch commercials on 90 day fiancé &amp; take control of what I watch.,,,[],1142981341371179008,https://twitter.com/wetzeltim72/status/1142981341371179008,1840033827,Enterprise,36.0163,-115.2207
359,359,2019-06-19 05:43:24,its_purpl3,,0,0,0,Like a good neighbor state farm Is here....,,,[],1141219910606974977,https://twitter.com/its_purpl3/status/1141219910606974977,1840033827,Enterprise,36.0163,-115.2207
360,360,2019-06-18 23:19:09,Bettorman05,VinceGoodwill,0,0,0,"I guess all those State Farm commercials were bogus, anyways who cares, they both still get ",,,[],1141123211880353792,https://twitter.com/Bettorman05/status/1141123211880353792,1840033827,Enterprise,36.0163,-115.2207
361,361,2019-06-15 06:51:32,100BlackMen,,2,6,17,Congratulations to the WINNERS of the State Farm Competition! @StateFarm #legends #100blackmen,,@StateFarm,legends 100blackmen,1139787505228603392,https://twitter.com/100BlackMen/status/1139787505228603392,1840033827,Enterprise,36.0163,-115.2207
362,362,2019-06-10 23:14:48,AdoreOil,,1,0,2,Dear @Allstate @WeAreFarmers @Safecoinsurance @GEICO @StateFarm and any other referrals to insurance companies. @AdoreOil needs GENERAL LIABILITY INSURANCE $1mil/$2mil. WHY IS IT SO HARD TO BUY BUSINESS INSURANCE??! Call @SharkyGreen at 702-354-3141 #TakeMyMoney #RUKIDDINGME,,@Allstate @WeAreFarmers @Safecoinsurance @GEICO @StateFarm @AdoreOil @SharkyGreen,TakeMyMoney RUKIDDINGME,1138223014447685632,https://twitter.com/AdoreOil/status/1138223014447685632,1840033827,Enterprise,36.0163,-115.2207
363,363,2019-05-25 17:17:55,RealMarcusFizer,TheMlchaeI,0,0,2,That’s (CP3) Cole Perez 3 from State Farm lol,,,[],1132334996805496833,https://twitter.com/RealMarcusFizer/status/1132334996805496833,1840033827,Enterprise,36.0163,-115.2207
364,364,2019-05-22 03:45:40,maddielyynnn,schmidty7599,0,0,0,Lmao actually I thought about switching to gieco but State Farm is cheaper and better ,,,[],1131043424973381632,https://twitter.com/maddielyynnn/status/1131043424973381632,1840033827,Enterprise,36.0163,-115.2207
365,365,2019-04-15 00:51:40,kkingdrummer,,0,0,0,This ain’t her you way off...baby this Jake from state farm,,,[],1117591283608903681,https://twitter.com/kkingdrummer/status/1117591283608903681,1840033827,Enterprise,36.0163,-115.2207
366,366,2019-04-03 21:11:45,SharkyGreen,VGK_Watch,1,0,2,It's Jake. From @StateFarm . ,,@StateFarm,[],1113549672365223937,https://twitter.com/SharkyGreen/status/1113549672365223937,1840033827,Enterprise,36.0163,-115.2207
367,367,2019-04-03 05:24:21,klua11,cctvidiots,0,0,0,Wonder if they had All State or State farm? ,,,[],1113311254087499776,https://twitter.com/klua11/status/1113311254087499776,1840033827,Enterprise,36.0163,-115.2207
368,368,2019-03-16 00:05:23,NVTeenDriver,,0,3,12,Over the past 2 days ZtF brought our Cars and Cops program with @NHPSouthernComm and the Freeway Service Patrol to 600 teens @Legacy_LHS teaching car maintenance and safety . . #safestate #NVTeenDrivers @nevadadot @StateFarm @DriveSafeNV @NevadaDPS,,@NHPSouthernComm @Legacy_LHS @nevadadot @StateFarm @DriveSafeNV @NevadaDPS,safestate NVTeenDrivers,1106708000432021504,https://twitter.com/NVTeenDriver/status/1106708000432021504,1840033827,Enterprise,36.0163,-115.2207
369,369,2019-02-05 21:40:37,Brewster702,,0,0,0,Love my new picture in my office! Rules that I live by everyday.. #stayhumble #workhard #bekind #letsgo #insurancelife #@Brendon Walker - State Farm Insurance https://www.instagram.com/p/Btg_nUMntDTPHhkwaUQTdglzLGLcsUKKIRyB4Y0/?utm_source=ig_twitter_share&amp;igshid=19nt6q2kikuz1,,,stayhumble workhard bekind letsgo insurancelife,1092900827495190529,https://twitter.com/Brewster702/status/1092900827495190529,1840033827,Enterprise,36.0163,-115.2207
370,370,2019-10-06 22:19:05,UWBio,,0,0,1,This seems like as good a time as any to point out that Aaron Rodgers and his State Farm agent are complete a-holes to Aaron's sports agent. #DALvsGB #DallasCowboys #Packers,,,DALvsGB DallasCowboys Packers,1180970759386062848,https://twitter.com/UWBio/status/1180970759386062848,1840021337,Sparks,39.5729,-119.7157
371,371,2019-10-06 22:18:42,UWBio,,0,0,0,This seems like as good a time as any to point out that Aaron Rodgers and his State Farm agent are complete a-holes to Aaron's sports agent. #DALvsGB #DallasCowboys #Packers,,,DALvsGB DallasCowboys Packers,1180970663336525824,https://twitter.com/UWBio/status/1180970663336525824,1840021337,Sparks,39.5729,-119.7157
372,372,2019-09-04 20:56:16,NVkicks,NBA2K,0,0,0,"Ah sweet, yeah I’ve seen State Farm before! ",,,[],1169353509344382976,https://twitter.com/NVkicks/status/1169353509344382976,1840021337,Sparks,39.5729,-119.7157
373,373,2019-05-11 03:43:44,Evanscoach44,,0,0,3,The good news for all you Houston fans is that now at least we will get some new State Farm commercials,,,[],1127056669962170368,https://twitter.com/Evanscoach44/status/1127056669962170368,1840021337,Sparks,39.5729,-119.7157
