date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-07-25 06:29:26,ralphgarcia007,1,1,4,"degrading to those of us who suffered the heartbreak of losing everything in our lives, from wedding photos to baby pictures in the 2017 tubbs fire in northern california. why #statefarm continues to run those while they are acutely aware that we are still fighting to get",,,#StateFarm,1154277458201284608,"degrading to those of us who suffered the heartbreak of losing EVERYTHING in our lives, from wedding photos to baby pictures in the 2017 Tubbs fire in Northern California. Why #StateFarm continues to run those while they are acutely aware that we are still fighting to get","{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.9531}",0.307,0.693,0.0,-0.9531,negative
2019-07-25 03:42:38,RestoreChicago,0,0,2,"""i had storm damage and my state farm agent referred me to patrick. patrick and eric came out to my home and marked off the areas of damage.."" says mariann on google, via digisearch ",,,,1154235483947327488,"""I had storm damage and my State Farm Agent referred me to Patrick. Patrick and Eric came out to my home and marked off the areas of damage.."" says Mariann on Google, via DIGISearch ","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.7506}",0.167,0.833,0.0,-0.7506,negative
2019-07-25 03:36:13,tdevitt,0,0,1,"allstate statefarm my roof has a lot of hail damage and i have the proof it's time you did me right and cover my roof. 4 people have come to my house and now an engineer, really. yet no upper mgr will talk to me",,@Allstate @StateFarm,,1154233866560966656,"@Allstate @StateFarm my roof has a lot of hail damage and I have the proof it's time you did me right and cover my roof. 4 people have come to my house and now an engineer, really. Yet no upper mgr will talk to me","{'neg': 0.116, 'neu': 0.858, 'pos': 0.027, 'compound': -0.6573}",0.116,0.858,0.027,-0.6573,negative
2019-07-24 21:11:36,bossypants74,0,0,0,statefarm quit advertising on youtube every time i go to watch anything and pay your 10 month old #hurricanemichael claims!!! you are no #goodneighbor . you should be punished for taking money from people for 22 years and then not paying claims!!,,@StateFarm @YouTube,#hurricanemichael #goodneighbor,1154137078017536009,@StateFarm Quit advertising on @YouTube every time I go to watch anything and pay your 10 month old #hurricanemichael claims!!! You are no #goodneighbor . You should be punished for taking money from people for 22 years and then not paying claims!!,"{'neg': 0.166, 'neu': 0.834, 'pos': 0.0, 'compound': -0.7762}",0.166,0.834,0.0,-0.7762,negative
2019-07-24 20:48:34,MissYeetMaster,0,0,0,"(disclaimer) state farm fire and casualty company state farm general insurance company bloomington, il *state farm florida insurance company winter haven, fl state farm lloyds, richardson, tx",,,,1154131278205194241,"(Disclaimer) State Farm Fire and Casualty Company State Farm General Insurance Company Bloomington, IL *State Farm Florida Insurance Company Winter Haven, FL State Farm Lloyds, Richardson, TX","{'neg': 0.18, 'neu': 0.743, 'pos': 0.077, 'compound': -0.5106}",0.18,0.743,0.077,-0.5106,negative
2019-07-24 11:39:54,dma_cma,0,0,0,tired of paying through the nose for my car and home insurance. went to scfarmbureau for a quote! quite pleasantly surprised. didn’t go to statefarm because they still haven’t paid cheryl for the fire on her she-shed!,,@SCFarmBureau @StateFarm,,1153993203365875712,Tired of paying through the nose for my car and home insurance. Went to @SCFarmBureau for a quote! Quite pleasantly surprised. Didn’t go to @StateFarm because they still haven’t paid Cheryl for the fire on her she-shed!,"{'neg': 0.119, 'neu': 0.742, 'pos': 0.138, 'compound': 0.2157}",0.119,0.742,0.138,0.2157,neutral
2019-07-22 23:47:30,amandasharding,2,0,26,this 78 year old woman called me crying at state farm and told me that she was by herself and her house was flooding and i really want to cry right now :((,,,,1153451532291104769,this 78 year old woman called me crying at State Farm and told me that she was by herself and her house was flooding and I really want to cry right now :((,"{'neg': 0.17, 'neu': 0.788, 'pos': 0.042, 'compound': -0.7069}",0.17,0.788,0.042,-0.7069,negative
2019-07-22 21:04:12,TinyWonderLopez,1,0,0,"when your life is a commercial. so far statefarm has been solid. check your trees, los angeles! these earthquakes have wiggled some trunks loose! ",,@StateFarm,,1153410437976752128,"When your life is a commercial. So far @StateFarm has been solid. Check your trees, Los Angeles! These earthquakes have wiggled some trunks loose! ","{'neg': 0.109, 'neu': 0.831, 'pos': 0.06, 'compound': -0.3147}",0.109,0.831,0.06,-0.3147,negative
2019-07-22 19:34:11,dizzleforizzle,0,0,0,statefarm wow your adjuster tells me to contact prior insurance company because i only had you for two years but once they find hail damage you say you never found any?! why did you have me contact them for in the first place! #statefarmfraud #getnewinsurance #liars #caughtthem,,@StateFarm,#StateFarmFraud #GetNewInsurance #Liars #CaughtThem,1153387786663337984,@StateFarm Wow your adjuster tells me to contact prior insurance company because I only had you for two years but once they find hail damage you say you never found any?! Why did you have me contact them for in the first place! #StateFarmFraud #GetNewInsurance #Liars #CaughtThem,"{'neg': 0.168, 'neu': 0.763, 'pos': 0.068, 'compound': -0.8241}",0.168,0.763,0.068,-0.8241,negative
2019-07-22 18:25:38,okplage,2,0,4,"speaker: female announcer) state farm (text on screen) talk to an agent today. 800-state-farm (disclaimer) state farm fire and casualty company state farm general insurance company bloomington, il *state farm florida insurance company winter haven, fl state farm lloyds,",,,,1153370533305577472,"Speaker: Female Announcer) State Farm (Text on Screen) Talk to an agent today. 800-STATE-FARM (Disclaimer) State Farm Fire and Casualty Company State Farm General Insurance Company Bloomington, IL *State Farm Florida Insurance Company Winter Haven, FL State Farm Lloyds,","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.7003}",0.136,0.864,0.0,-0.7003,negative
2019-07-22 18:24:48,okplage,1,0,3,to extinguish fire. (text on screen) here to help she sheds go right. (image) image switches to red background with text. (text on screen) here to help life go right.® (speaker: female announcer) go with the one that's here to help life go right. (image) state farm® logo. (,,,,1153370323091218441,to extinguish fire. (Text on Screen) Here to help she sheds go right. (Image) Image switches to red background with text. (Text on Screen) Here to help life go right.® (Speaker: Female Announcer) Go with the one that's here to help life go right. (Image) State Farm® logo. (,"{'neg': 0.042, 'neu': 0.817, 'pos': 0.141, 'compound': 0.6908}",0.042,0.817,0.141,0.6908,positive
2019-07-22 16:12:49,CurtisJay_,1,0,0,statefarm how do your policy holder damage someone’s vehicle and you don’t honor the repairs ???,,@StateFarm,,1153337107815043072,@StateFarm how do your policy holder damage someone’s vehicle and you don’t honor the repairs ???,"{'neg': 0.157, 'neu': 0.686, 'pos': 0.157, 'compound': 0.0}",0.157,0.686,0.157,0.0,neutral
2019-07-22 16:05:25,CurtisJay_,0,0,0,statefarm will not cover damages to your vehicle when their policy holders damage your property!!!,,@StateFarm,,1153335246756229121,@StateFarm will not cover damages to your vehicle when their policy holders damage your property!!!,"{'neg': 0.209, 'neu': 0.667, 'pos': 0.123, 'compound': -0.396}",0.209,0.667,0.123,-0.396,negative
2019-07-21 22:31:20,missbrandii,1,1,0,sheryl deserved to lose her she shed. her husband started a fire then tried to go water it and her loud ass came outside calling state farm smh. insurance fraud cuz she said it was struck by lightning!,,,,1153069979807494147,Sheryl deserved to lose her she shed. Her husband started a fire then tried to go water it and her loud ass came outside calling State Farm smh. Insurance fraud cuz she said it was struck by lightning!,"{'neg': 0.347, 'neu': 0.653, 'pos': 0.0, 'compound': -0.9432}",0.347,0.653,0.0,-0.9432,negative
2019-07-21 17:30:50,SenatorIovino,0,2,5,great time at the ohio township community day & parade! a festive & enjoyable celebration of summer & community. thank you to ot_parksandrec for hosting and ; jennifer johnsen-nazareth statefarm for your $5k grant to the ohiotwpfiredept so they can continue keeping us safe. – at ohio township community park,,@OT_ParksandRec @StateFarm @ohiotwpfiredept,,1152994354321076224,Great time at the Ohio Township community day & parade! A festive & enjoyable celebration of summer & community. Thank you to @OT_ParksandRec for hosting &amp; Jennifer Johnsen-Nazareth @StateFarm for your $5K grant to the @ohiotwpfiredept so they can continue keeping us safe. – at Ohio Township Community Park,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.9531}",0.0,0.707,0.293,0.9531,positive
2019-07-21 16:53:48,s8tt10,0,0,0,"emilynussbaum it's cool how geico set the tone by having humorous commercials. my faves are the caveman. progressive is clever when ""flo"" does her extended family. i like state farm's with the preg woman: ""don't mess with my discount!"" etc., and farmers with automobile disasters",,@emilynussbaum,,1152985035395543047,"@emilynussbaum It's cool how GEICO set the tone by having humorous commercials. My faves are the caveman. Progressive is clever when ""Flo"" does her extended family. I like State Farm's with the preg woman: ""Don't mess with my discount!"" etc., and Farmers with automobile disasters","{'neg': 0.065, 'neu': 0.704, 'pos': 0.231, 'compound': 0.8021}",0.065,0.704,0.231,0.8021,positive
2019-07-21 02:33:41,FaapSunil,0,0,0,"state farm advertising on tv that it is a company you can trust. it lost my trust and probably thousands of homeowners whose homes were damaged in recent rains, by sneaky small print few people know about. shame on you, state farm. you just want our premiums. untrustworthy.",,,,1152768577923092485,"State Farm advertising on TV that it is a company you can trust. It lost my trust and probably thousands of homeowners whose homes were damaged in recent rains, by sneaky small print few people know about. Shame on you, State Farm. You just want our premiums. Untrustworthy.","{'neg': 0.173, 'neu': 0.694, 'pos': 0.134, 'compound': -0.3182}",0.173,0.694,0.134,-0.3182,negative
2019-07-20 17:37:00,rebitzman,5,0,1,statefarm just had my house hit by a tornado. home and cars severely damaged and when i called your service center the woman was so amused by my name that she kinda failed to help me. when i asked for a manager - she hung up on me.,,@StateFarm,,1152633519765622784,@StateFarm Just had my house hit by a tornado. Home and cars severely damaged and when I called your service center the woman was SO amused by my name that she kinda failed to help me. When I asked for a manager - she hung up on me.,"{'neg': 0.154, 'neu': 0.742, 'pos': 0.104, 'compound': -0.4319}",0.154,0.742,0.104,-0.4319,negative
2019-07-20 12:17:51,stile99,0,0,0,"commercials should have an expiration date. if i see that stupid she shed statefarm commercial one more time, *i'm* going to set something on fire. i sure ain't gonna buy state farm.",,@StateFarm,,1152553202627354625,"Commercials should have an expiration date. If I see that stupid she shed @StateFarm commercial one more time, *I'm* going to set something on fire. I sure ain't gonna buy state farm.","{'neg': 0.156, 'neu': 0.782, 'pos': 0.062, 'compound': -0.5423}",0.156,0.782,0.062,-0.5423,negative
2019-07-19 04:06:32,stateofthehand,1,0,2,"the couple in that state farm ""she shed"" commercial are awfully calm for two people watching a large fire blaze in their yard. #theydidit",,,#theydidit,1152067170668568576,"The couple in that State Farm ""she shed"" commercial are awfully calm for two people watching a large fire blaze in their yard. #theydidit","{'neg': 0.089, 'neu': 0.815, 'pos': 0.096, 'compound': 0.0498}",0.089,0.815,0.096,0.0498,neutral
2019-07-19 02:20:15,westwingwolf,0,0,0,i keep waiting for the statefarm she shed commercial to take a twist where we find out the husband really did set fire to the shed. just saying they should update the commercial.,,@StateFarm,,1152040424296636416,I keep waiting for the @StateFarm She Shed commercial to take a twist where we find out the husband really did set fire to the shed. Just saying they should update the commercial.,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.3947}",0.077,0.923,0.0,-0.3947,negative
2019-07-18 22:58:01,lbdogg38,0,0,0,statefarm i think the name he works 4 is named worley out of texas he said i had no wind damage on roof i ask what about hail damage he said you have hail damage but not from this storm because national weather service said that it didn’t hail that day,,@StateFarm,,1151989528934010881,@StateFarm I think the name he works 4 is named Worley out of Texas he said I had no wind damage on roof I ask what about hail damage he said you have hail damage but not from this storm because National Weather Service said that it didn’t hail that day,"{'neg': 0.105, 'neu': 0.795, 'pos': 0.1, 'compound': -0.304}",0.105,0.795,0.1,-0.304,negative
2019-07-18 22:51:32,lbdogg38,1,0,0,statefarm charleston wv june24 2019 tornado near home ripped up trees 75 yards from home wind done damage 2 siding on house and out building tore some shingles off building i also had hail at my house the adjust shows up yesterday starts up on roof starts 2 rain2 min later rains,,@StateFarm,,1151987899165884416,@StateFarm Charleston WV june24 2019 tornado near home ripped up trees 75 yards from home wind done damage 2 siding on house and out building tore some shingles off building I also had hail at my house the adjust shows up yesterday starts up on roof starts 2 rain2 min later rains,"{'neg': 0.059, 'neu': 0.917, 'pos': 0.024, 'compound': -0.4404}",0.059,0.917,0.024,-0.4404,negative
2019-07-18 21:35:31,orotribe,0,0,0,"construction, broker products; lender flood news; state farm/rocket mortgage-there’s a lot going on out there! .. ",,,,1151968766315548672,"Construction, Broker Products; Lender Flood News; State Farm/Rocket Mortgage-There’s a lot going on out there! .. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-18 20:54:35,rubi2_,0,0,0,i know i can’t be the only one who thinks that state farm commerical ad with ginuwine remix to ‘pony’ is fire ,,,,1151958466497589249,i know i can’t be the only one who thinks that State Farm commerical ad with Ginuwine remix to ‘Pony’ is fire ,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.34}",0.103,0.897,0.0,-0.34,negative
2019-07-18 18:08:02,Kingsbor0,0,0,0,bro i'm so dead rn lmao. finally get a call from my state farm agent after 2 days of trying to talk he left a voicemail and though he hung up after 30 seconds but didnt and talked smack for the next 2 min. i'm finna get this man fired ,,,,1151916554294038530,Bro I'm so dead rn LMAO. Finally get a call from my state farm agent after 2 days of trying to talk he left a voicemail and though he hung up after 30 seconds but didnt and talked smack for the next 2 min. I'm finna get this man fired ,"{'neg': 0.141, 'neu': 0.814, 'pos': 0.045, 'compound': -0.7625}",0.141,0.814,0.045,-0.7625,negative
2019-07-18 13:01:46,AnthonyViscia,0,0,0,"anthony viscia's latest update. check it out! construction, broker products; lender flood news; state farm/rocket mortgage ",,,,1151839476601294848,"Anthony Viscia's latest update. Check it out! Construction, Broker Products; Lender Flood News; State Farm/Rocket Mortgage ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-18 12:16:33,RobLucas2,1,0,3,"hey statefarm, you need to update your tv creative. if i see your ""she-shed burning"" spot one more time, i'm gonna go set my shed on fire! #burnout",,@StateFarm,#burnout,1151828097483911172,"Hey @StateFarm, you need to update your TV creative. If I see your ""she-shed burning"" spot one more time, I'm gonna go set MY SHED on fire! #burnout","{'neg': 0.076, 'neu': 0.823, 'pos': 0.101, 'compound': 0.2003}",0.076,0.823,0.101,0.2003,neutral
2019-07-18 03:35:59,lopezgovlaw,0,0,0,#wednesdaythoughts rt marcomateoochoa: anyone else think the state farm she shed fire commercial looks like a hate crime? #wednesdaythoughts,,@MarcoMateoOchoa,#WednesdayThoughts #WednesdayThoughts,1151697093171523584,#WednesdayThoughts RT @MarcoMateoOchoa: Anyone else think the State Farm She Shed Fire commercial looks like a hate crime? #WednesdayThoughts,"{'neg': 0.354, 'neu': 0.554, 'pos': 0.092, 'compound': -0.7964}",0.354,0.554,0.092,-0.7964,negative
2019-07-18 03:32:47,MarcoMateoOchoa,0,0,0,anyone else think the state farm she shed fire commercial looks like a hate crime? #wednesdaythoughts,,,#WednesdayThoughts,1151696291082014720,Anyone else think the State Farm She Shed Fire commercial looks like a hate crime? #WednesdayThoughts,"{'neg': 0.398, 'neu': 0.498, 'pos': 0.104, 'compound': -0.7964}",0.398,0.498,0.104,-0.7964,negative
2019-07-18 02:59:54,JaneEkbatani,1,0,0,state farm has refused to extend our living expenses beyond 24 months despite delays beyond our control from water contamination after the fire.,,,,1151688015619579904,State Farm has refused to extend our living expenses beyond 24 months despite delays beyond our control from water contamination after the fire.,"{'neg': 0.175, 'neu': 0.76, 'pos': 0.065, 'compound': -0.4404}",0.175,0.76,0.065,-0.4404,negative
2019-07-18 02:54:01,JaneEkbatani,1,0,0,#statefarm i am so tired of all the castles we've encountered from state farm since we lost everything in the tubbs lane fire in oct 2017. so many adjusters i can barely remember how many. one excuse after another not paying us our policy limits despite being underinsured.,,,#statefarm,1151686533230911488,#statefarm I am so tired of all the castles we've encountered from State Farm since we lost everything in the Tubbs Lane fire in Oct 2017. So many adjusters I can barely remember how many. One excuse after another not paying us our policy limits despite being underinsured.,"{'neg': 0.157, 'neu': 0.819, 'pos': 0.024, 'compound': -0.7987}",0.157,0.819,0.024,-0.7987,negative
2019-07-17 23:46:15,lbdogg38,1,0,0,state farm is not there been with you 39 year thanks 4 no help at all on storm damage in charleston wv what a scam you are,,,,1151639278843256832,State Farm is not there been with you 39 year thanks 4 no help at all on storm damage in Charleston WV what a scam you are,"{'neg': 0.261, 'neu': 0.656, 'pos': 0.083, 'compound': -0.7398}",0.261,0.656,0.083,-0.7398,negative
2019-07-17 22:03:03,Michael842Mike,0,0,0,statefarm jeff.mangilicsaa.com like a good neighbor sorry about your property damage but you live next door it's not our problem like a good neighbor state farm isn't there... re: 1003-34-4781,,@StateFarm,,1151613309923184641,@StateFarm Jeff.Mangili@csaa.com Like a good neighbor sorry about your property damage but you live next door it's not our problem like a good neighbor State Farm isn't there... RE: 1003-34-4781,"{'neg': 0.15, 'neu': 0.584, 'pos': 0.265, 'compound': 0.6728}",0.15,0.584,0.265,0.6728,positive
2019-07-17 13:56:03,haroldtrent_,0,0,2,"so overall, in an amazing 14 year career, a-goat has career your sex and age of a few awesome state farm commercials 338 tds 80 ints one super bowl multiple playoff chokes one sexy moustache one fired head coach and a beautiful family life oh, wait.. ",,,,1151490752008130561,"So overall, in an amazing 14 year career, A-Goat has career stats of A few awesome State Farm commercials 338 TDs 80 INTs One super bowl Multiple playoff chokes One sexy moustache One fired head coach And a beautiful family life Oh, wait.. ","{'neg': 0.102, 'neu': 0.603, 'pos': 0.295, 'compound': 0.926}",0.102,0.603,0.295,0.926,positive
2019-07-17 03:58:31,adjustcontrapt,0,0,0,"as trainer my bio includes previous state farm: arson unit, cat unit, fire, water, hail, casualty claims, hurricane andrew too. independent adjuster: more hail, hurricane, commercial, etc. contractor: rebuilt homes from fire, water, hail, etc. so, who's your trainer?",,,,1151340375652601856,"As trainer my bio includes previous State Farm: arson unit, cat unit, fire, water, hail, casualty claims, Hurricane Andrew too. Independent adjuster: more hail, hurricane, commercial, etc. Contractor: rebuilt homes from fire, water, hail, etc. So, who's your trainer?","{'neg': 0.181, 'neu': 0.727, 'pos': 0.092, 'compound': -0.719}",0.181,0.727,0.092,-0.719,negative
2019-07-16 23:30:06,Concern40145185,0,0,0,stay away from white toyota highlander q986074 in il. driver amelia jaramillo hits parked cars and then lies about it to her insurance state farm so the damage to the other car is not paid for.,,,,1151272828123123712,Stay away from white Toyota Highlander Q986074 in IL. Driver amelia Jaramillo hits parked cars and then lies about it to her insurance state Farm so the damage to the other car is not paid for.,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.7414}",0.156,0.844,0.0,-0.7414,negative
2019-07-16 21:02:11,Destinysims2019,0,0,0,"statefarm i'd like to make a complaint on mr. dave s. who's over the property damage department for hanging up in my face. i was also told by a rep in his department, i could not have his managers information, and ;dave would be handling his own complaints against himself.",,@StateFarm,,1151235603230613507,"@StateFarm I'd like to make a complaint on Mr. Dave S. who's over the property damage department for hanging up in my face. I was also told by a rep in his department, I could not have his managers information, &amp;Dave would be handling his own complaints against himself.","{'neg': 0.143, 'neu': 0.813, 'pos': 0.044, 'compound': -0.6808}",0.143,0.813,0.044,-0.6808,negative
2019-07-16 18:52:01,ACJohnsonREMent,0,2,1,fun fact: barry manilow wrote state farm’s “like a good neighbor” jingle. ,,,,1151202845993111552,Fun Fact: Barry Manilow wrote State Farm’s “Like a Good Neighbor” jingle. ,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351}",0.0,0.617,0.383,0.7351,positive
2019-07-16 18:16:24,AveryReiter,0,0,9,you guys know that state farm commercial where sheryl’s she-shed is on fire? i really think her husband burnt it down lmk if you agree,,,,1151193883457409025,you guys know that state farm commercial where Sheryl’s she-shed is on fire? I really think her husband burnt it down lmk if you agree,"{'neg': 0.086, 'neu': 0.824, 'pos': 0.09, 'compound': 0.0258}",0.086,0.824,0.09,0.0258,neutral
2019-07-16 16:35:47,profjessmaddox,3,0,4,state farm is officially the worst homeowners insurance. they’re splitting hairs to try to avoid paying for our tree removal/damage from a month ago. as soon as we get married i’m making him get on my usaa account.,,,,1151168562373058560,State Farm is officially the worst homeowners insurance. They’re splitting hairs to try to avoid paying for our tree removal/damage from a month ago. As soon as we get married I’m making him get on my USAA account.,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.743}",0.149,0.851,0.0,-0.743,negative
2019-07-16 05:30:40,BusInsMagazine,0,0,1,"state farm, travelers lead multiperil cover in barry-hit states ",,,,1151001180904054789,"State Farm, Travelers lead multiperil cover in Barry-hit states ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-15 21:25:06,FISHNTEXAS,0,0,1,"i need to hire a public adjuster, i'd like to hire the best! statefarm and fema flood insurance suck! please pm me recommendations!",,,,1150878981031378944,"I need to hire a public adjuster, I'd like to hire the best! StateFarm and FEMA Flood Insurance Suck! Please PM me recommendations!","{'neg': 0.091, 'neu': 0.598, 'pos': 0.311, 'compound': 0.7891}",0.091,0.598,0.311,0.7891,positive
2019-07-15 04:29:16,CasualtyActuary,0,0,0,case activity for frank cappucio vs state farm fire and ; casualty insurance company on july 11 - the pennsylvania record ,,,,1150623338835972096,Case activity for Frank Cappucio vs State Farm Fire &amp; Casualty Insurance Company on July 11 - The Pennsylvania Record ,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.7003}",0.234,0.766,0.0,-0.7003,negative
2019-07-15 00:02:35,AmberCSinclair,0,0,0,i don't want to call anyone out statefarm but victor was not trying to put sheryl's she-shed fire out. the hose was barely turned on.,,@StateFarm,,1150556229145509888,I don't want to call anyone out @StateFarm but Victor was not trying to put Sheryl's She-Shed fire out. The hose was barely turned on.,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.4958}",0.155,0.845,0.0,-0.4958,negative
2019-07-14 15:44:10,KleinkopfCindy,0,0,1,"thank you so much to everyone who came to the event! the kids had a really fun experience when they took a trip in an ambulance, made food in the kitchen, helped fight those california fires and most importantly, made friends! #statefarm #mymuseum #monterey",,,#StateFarm #MYMuseum #Monterey,1150430795317665792,"Thank you so much to everyone who came to the event! The kids had a really fun experience when they took a trip in an ambulance, made food in the kitchen, helped fight those California fires and most importantly, made friends! #StateFarm #MYMuseum #Monterey","{'neg': 0.048, 'neu': 0.719, 'pos': 0.233, 'compound': 0.876}",0.048,0.719,0.233,0.876,positive
2019-07-14 14:22:20,KALBtv5,0,0,0,"state farm is ready to assist: state farm is ready to help louisiana recover from hurricane barry. with the largest catastrophe response team in the insurance industry, we are currently mobilizing and preparing to deploy into the affected areas. ",,,,1150410200727334920,"STATE FARM IS READY TO ASSIST: State Farm is ready to help Louisiana recover from Hurricane Barry. With the largest catastrophe response team in the insurance industry, we are currently mobilizing and preparing to deploy into the affected areas. ","{'neg': 0.126, 'neu': 0.713, 'pos': 0.161, 'compound': 0.1779}",0.126,0.713,0.161,0.1779,neutral
2019-07-13 23:25:44,CajunPrincess72,0,0,1,statefarm #sherylssheshed #louisiana #barry,,@StateFarm,#sherylssheshed #louisiana #barry,1150184566369468417,@StateFarm #sherylssheshed #louisiana #barry,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-13 18:35:11,WATrivia,0,1,1,"""like a good neighbor, state farm is there."" did you know that barry manilow wrote this jingle? #wellactuallytrivia #statefarmjingle",,,#wellactuallytrivia #statefarmjingle,1150111446866546694,"""Like a good neighbor, State Farm is there."" Did you know that Barry Manilow wrote this jingle? #wellactuallytrivia #statefarmjingle","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6597}",0.0,0.759,0.241,0.6597,positive
2019-07-13 17:03:07,scrapbih,0,5,1,me trying to sell the story to my statefarm agent after i purposely flooded out my car ,,,,1150088278160396289,Me trying to sell the story to my StateFarm agent after I purposely flooded out my car ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-13 15:35:16,SporkDr,1,0,0,why does dr pierce still have a medical license? he was #fired for raping yet senrickscott #protected him what’s your excuse govrondesantis ? and ; ucirvine why do employ a “compliance” person who knowingly lied and ; let statefarm use pis to #stalk a plaintiff? #iwontstop #truthout,,@SenRickScott @GovRonDeSantis @UCIrvine @StateFarm,#fired #protected #stalk #IwontSTOP #TruthOut,1150066169736396800,Why does Dr Pierce still have a medical license? He was #fired for raping YET @SenRickScott #protected him What’s your excuse @GovRonDeSantis ? &amp; @UCIrvine why do employ a “compliance” person who knowingly lied &amp; let @StateFarm use PIs to #stalk a plaintiff? #IwontSTOP #TruthOut,"{'neg': 0.2, 'neu': 0.727, 'pos': 0.073, 'compound': -0.8534}",0.2,0.727,0.073,-0.8534,negative
2019-07-13 14:24:30,BurtonFD_SC,0,1,1,fire used as a weapon last night. #burtonfd responded to 2 intentionally set fires. both controlled quickly by immediate responders and ; fire extinguishers. no injuries. #burtonfd has statefarm arson dog #isam is part of its investigation team to address this community risk.,,@StateFarm,#BurtonFD #BurtonFD #iSam,1150048358213607424,Fire used as a weapon last night. #BurtonFD responded to 2 intentionally set fires. Both controlled quickly by Immediate Responders &amp; fire extinguishers. No injuries. #BurtonFD has @StateFarm Arson Dog #iSam is part of its investigation team to address this community risk.,"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.8519}",0.229,0.771,0.0,-0.8519,negative
2019-07-13 05:44:41,Gerb3X,1,1,4,"alright statefarm. your ""she shed"" commercial needs to die in a fire. what a godawful commercial",,@StateFarm,,1149917544544948225,"Alright @StateFarm. Your ""she shed"" commercial needs to die in a fire. What a godawful commercial","{'neg': 0.296, 'neu': 0.61, 'pos': 0.094, 'compound': -0.6486}",0.296,0.61,0.094,-0.6486,negative
2019-07-13 02:51:23,johnkavouris,2,0,2,"is... is the “someone burned down my she-shed” statefarm commercial subtext that the husband burned it down? the facts: - hubs is real quick to say it was struck by lightning - he’s holding running garden hose, does nothing to assist fire - he’s disappointed it’ll be replaced",,@StateFarm,,1149873932578828293,"Is... is the “someone burned down my she-shed” @StateFarm commercial subtext that the husband burned it down? the facts: - hubs is REAL quick to say it was struck by lightning - he’s holding running garden hose, does nothing to assist fire - he’s disappointed it’ll be replaced","{'neg': 0.098, 'neu': 0.863, 'pos': 0.039, 'compound': -0.4703}",0.098,0.863,0.039,-0.4703,negative
2019-07-12 21:41:52,FaapSunil,0,0,0,"allstate covers water damage coverage with the added , i have the same coverage with state farm. so why are they backing out. can someone help? ",,,,1149796039655854082,"Allstate covers water damage coverage with the added , I have the same coverage with State Farm. So why are they backing out. Can someone help? ","{'neg': 0.107, 'neu': 0.767, 'pos': 0.127, 'compound': -0.1027}",0.107,0.767,0.127,-0.1027,neutral
2019-07-12 13:12:47,JKeyzMuzik,0,0,0,sis it's ok! you can get ya wigs out of the attic now! it's not gon flood. statefarm dont cover wigs.. ,,,,1149667923121844224,Sis it's ok! You can get ya wigs out of the attic now! It's not gon flood. Statefarm dont cover wigs.. ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-12 07:05:52,US_Eagle_Claims,0,0,0,"state farm is hiring after the #earthquakecalifornia ... #statefarm apply now , job opening statefarm",,@StateFarm,#earthquakecalifornia #statefarm,1149575588182540288,"State Farm is hiring after the #earthquakecalifornia ... #statefarm apply now , job opening @StateFarm","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-07-12 06:30:51,BLoadin_,0,0,0,do state farm cover damages from someone hitting your ufo????,,,,1149566773521313794,Do state farm cover damages from someone hitting your UFO????,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.594}",0.3,0.7,0.0,-0.594,negative
