date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-07-03 02:10:43,RecklessC_4,0,0,3,just signed up for the drive safe & save state farm app .. let’s see how this goes. car insurance is too expensive ,,,,1146239816499159045,Just signed up for the Drive Safe & Save State Farm App .. let’s see how this goes. Car insurance is too expensive ,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7269}",0.0,0.775,0.225,0.7269,positive
2019-07-02 14:26:59,K96Radio,0,0,1,vote for the cindy norcross & brian shupe - state farm agent drive at 5 top 5 songs for 07/02/19. ballot #3 of 3. download the k96 app to listen everywhere! marenmorris brantleygilbert lindsayell,,@MarenMorris @brantleygilbert @lindsayell,,1146062717423214592,Vote for the Cindy Norcross & Brian Shupe - State Farm Agent Drive at 5 top 5 songs for 07/02/19. Ballot #3 of 3. Download the K96 app to listen everywhere! @MarenMorris @brantleygilbert @lindsayell,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2714}",0.0,0.94,0.06,0.2714,neutral
2019-07-02 14:25:50,K96Radio,1,0,2,vote for the cindy norcross & brian shupe - state farm agent drive at 5 top 5 songs for 07/02/19. ballot #2 of 3. download the k96 app to listen everywhere! ericchurch hardymusic lukecombs keithurban,,@ericchurch @HardyMusic @lukecombs @KeithUrban,,1146062428435705858,Vote for the Cindy Norcross & Brian Shupe - State Farm Agent Drive at 5 top 5 songs for 07/02/19. Ballot #2 of 3. Download the K96 app to listen everywhere! @ericchurch @HardyMusic @lukecombs @KeithUrban,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2714}",0.0,0.942,0.058,0.2714,neutral
2019-07-02 14:21:06,K96Radio,0,19,14,vote for the cindy norcross & brian shupe - state farm agent drive at 5 top 5 songs for 07/02/19. ballot #1 of 3. download the k96 app to listen everywhere! blakeshelton dierksbentley leebrice tenilletownes,,@blakeshelton @DierksBentley @leebrice @tenilletownes,,1146061237379223554,Vote for the Cindy Norcross & Brian Shupe - State Farm Agent Drive at 5 top 5 songs for 07/02/19. Ballot #1 of 3. Download the K96 app to listen everywhere! @blakeshelton @DierksBentley @leebrice @tenilletownes,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2714}",0.0,0.942,0.058,0.2714,neutral
2019-07-02 14:00:05,slaybriiina,2,1,4,me fighting the urge to say “& save” when someone says “drive safe” my state farm friends have ruined me ,,,,1146055947539943430,Me fighting the urge to say “& save” when someone says “drive safe” my State Farm friends have ruined me ,"{'neg': 0.218, 'neu': 0.661, 'pos': 0.121, 'compound': -0.3612}",0.218,0.661,0.121,-0.3612,negative
2019-07-02 04:33:52,RaeKrechiaJ,1,0,0,got into a car accident today but the statefarm app made it easy for me to file a claim. thanks! ,,@StateFarm,,1145913455838466050,got into a car accident today but the @StateFarm app made it easy for me to file a claim. Thanks! ,"{'neg': 0.076, 'neu': 0.629, 'pos': 0.296, 'compound': 0.7871}",0.076,0.629,0.296,0.7871,positive
2019-07-01 22:30:00,Shannan_WR,1,0,2,update: statefarm roadside tow truck came and pepboysauto only charged me $16. but either the tow guy or the mechanic stole my iphone charger and wireless headphone charger. not sure how i feel about today but i hope it’s all i have to deal with for the rest of the night/week.,,@StateFarm @pepboysauto,,1145821885554462720,Update: @StateFarm roadside tow truck came and @pepboysauto only charged me $16. BUT either the tow guy or the mechanic stole my iphone charger and wireless headphone charger. Not sure how I feel about today but I hope it’s all I have to deal with for the rest of the night/week.,"{'neg': 0.069, 'neu': 0.862, 'pos': 0.069, 'compound': 0.2516}",0.069,0.862,0.069,0.2516,neutral
2019-07-01 12:35:46,chrisjwagoner,0,0,0,statefarm in some areas of the country it is actually safer to go with the flow of traffic than to drive “safely” at the posted speed limit. maybe your drive safe &amp; save app should take that into consideration.,,@StateFarm,,1145672340736552960,@StateFarm in some areas of the country it is actually safer to go with the flow of traffic than to drive “safely” at the posted speed limit. Maybe your drive safe and ; save app should take that into consideration.,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.836}",0.0,0.806,0.194,0.836,positive
2019-08-31 00:43:50,ScouterryanV,1,0,0,statefarm plz fix this. this is annoying to see and more annoying to deal with this has been one of the most challenging app that i've dealt with. this app has yet to work properly on my samsung note 8. ,,@StateFarm,,1167598835851567110,@StateFarm plz fix this. This is annoying to see and more annoying to deal with this has been one of the most challenging app that I've dealt with. This app has yet to work properly on my Samsung Note 8. ,"{'neg': 0.127, 'neu': 0.802, 'pos': 0.071, 'compound': -0.5423}",0.127,0.802,0.071,-0.5423,negative
2019-08-29 18:08:45,DevvyBoyyy,1,0,1,the state farm app is really annoying!,,,,1167137023838380032,The State Farm app is really annoying!,"{'neg': 0.354, 'neu': 0.646, 'pos': 0.0, 'compound': -0.5081}",0.354,0.646,0.0,-0.5081,negative
2019-08-27 17:49:36,destineemaine,0,0,0,i had a really good tweet idea on the way home but i have state farm drive safe and save so i lost the idea by the time i got home,,,,1166407429715910656,I had a really good tweet idea on the way home but I have State Farm drive safe and save so I lost the idea by the time I got home,"{'neg': 0.083, 'neu': 0.665, 'pos': 0.252, 'compound': 0.7832}",0.083,0.665,0.252,0.7832,positive
2019-08-26 19:48:55,1Officialel,0,0,0,•citi trends •pizza hut (hiring drivers) •state farm •mexican restaurant •boost mobile #officialelectriclight #1el #el ,,,#OfficialElectricLight #1EL #EL,1166075068256018432,•Citi Trends •Pizza Hut (Hiring Drivers) •State Farm •Mexican Restaurant •Boost Mobile #OfficialElectricLight #1EL #EL ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-08-26 02:02:18,JSHEP415,1,0,0,"when does the drive safe and save discount kick in? had the app for over a month, and i’m sitting at 92%, which is hard enough with meter lights and braking for people that cut you off adversely effecting your discount…huh statefarm ?????",,@StateFarm,,1165806645919617024,"When DOES the drive safe and save discount kick in? Had the app for over a month, and I’m sitting at 92%, which is hard enough with meter lights and braking for people that cut you off adversely effecting your discount…huh @StateFarm ?????","{'neg': 0.105, 'neu': 0.755, 'pos': 0.14, 'compound': 0.5803}",0.105,0.755,0.14,0.5803,positive
2019-08-25 23:17:54,carleyguevara,0,0,1,state farm’s drive safe and save discount can suck my dick,,,,1165765272860418048,State Farm’s drive safe and save discount can suck my dick,"{'neg': 0.321, 'neu': 0.363, 'pos': 0.316, 'compound': -0.0258}",0.321,0.363,0.316,-0.0258,neutral
2019-08-23 18:30:44,DenverDOTI,1,1,2,"are you co's safest driver? enter the statefarm contest, which runs through nov, for a chance to win money! this competition encourages safe driving behavior &amp; aligns with our #visonzero goal of zero deaths &amp; serious injuries. download the free safest driver app to get started.",,@StateFarm,#VisonZero,1164968228944322565,"Are you CO's safest driver? Enter the @StateFarm contest, which runs through Nov, for a chance to win money! This competition encourages safe driving behavior and ; aligns with our #VisonZero goal of zero deaths and ; serious injuries. Download the free Safest Driver app to get started.","{'neg': 0.021, 'neu': 0.646, 'pos': 0.333, 'compound': 0.9601}",0.021,0.646,0.333,0.9601,positive
2019-08-23 03:19:14,joshrichard_net,2,0,0,"i am currently enrolled in the statefarm ""drive safe and save"" program but sadly there have already been instances where my wanting to get my driving score up has actually made me more of a hazard on the road. like when merging on the interstate, i don't want to get dinged for",,@StateFarm,,1164738842961883136,"I am currently enrolled in the @StateFarm ""drive safe and save"" program but sadly there have already been instances where my wanting to get my driving score up has actually made me more of a hazard on the road. Like when merging on the interstate, I don't want to get dinged for","{'neg': 0.085, 'neu': 0.792, 'pos': 0.123, 'compound': 0.3109}",0.085,0.792,0.123,0.3109,positive
2019-08-22 15:21:09,epalmero,1,0,0,"statefarm with drive safe &amp; save, if i have 4 events over the course of a 2 hours drive, it counts the same as if i had 4 events while driving to the store 2 blocks away. those are not the same. you need to figure out how to weight those better based on time/distance.",,@StateFarm,,1164558130144956417,"@StateFarm With Drive Safe and ; Save, if I have 4 events over the course of a 2 hours drive, it counts the same as if I had 4 events while driving to the store 2 blocks away. Those are not the same. You need to figure out how to weight those better based on time/distance.","{'neg': 0.03, 'neu': 0.827, 'pos': 0.143, 'compound': 0.7964}",0.03,0.827,0.143,0.7964,positive
2019-08-22 15:17:25,emily_kenney,1,0,3,"hey statefarm , it would be really cool if my agent could answer my questions about my new “drive safe and save” policy with an answer other than “i don’t know” !!!",,@StateFarm,,1164557190407102464,"Hey @StateFarm , it would be REALLY cool if my agent could answer my questions about my new “drive safe and save” policy with an answer OTHER THAN “I don’t know” !!!","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.7965}",0.0,0.809,0.191,0.7965,positive
2019-08-22 00:26:57,tdub_42,0,0,1,"my daughter locked her keys in her trunk and tried to independent by calling our mobile roadside assistance they never came after 3hrs. i called statefarm on my commute home and they had someone dispatched shortly, also publix reimbursed her for some of her groceries. #thanks",,@StateFarm @Publix,#thanks,1164333097875398661,"My daughter locked her keys in her trunk and tried to independent by calling our mobile roadside assistance they never came after 3hrs. I called @StateFarm on my commute home and they had someone dispatched shortly, also @Publix reimbursed her for some of her groceries. #thanks","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.4404}",0.0,0.939,0.061,0.4404,positive
2019-08-21 22:01:05,DenverDOTI,1,7,7,"in denver, 50% of fatal & serious injury crashes have behavioral causes like speeding & driving distracted. are you co's safest driver? enter statefarm contest for a chance to win the title &amp; a $10,000 grand prize! download the free safest driver app to get started! #visionzero",,@StateFarm,#VisionZero,1164296389205090304,"In Denver, 50% of fatal & serious injury crashes have behavioral causes like speeding & driving distracted. Are you CO's safest driver? Enter @StateFarm contest for a chance to win the title and ; a $10,000 grand prize! Download the free Safest Driver app to get started! #VisionZero","{'neg': 0.143, 'neu': 0.515, 'pos': 0.342, 'compound': 0.9311}",0.143,0.515,0.342,0.9311,positive
2019-08-21 12:04:11,cipherstorm,0,0,0,bitglass security spotlight: iphones susceptible to a hack via text: here are the top stories of recent weeks: * iphones susceptible to a hack via text * democratic senate campaign group exposed emails of 6.2 million americans * state farm says hackers… ,,,,1164146176687403008,Bitglass Security Spotlight: iPhones Susceptible to a Hack via Text: Here are the top stories of recent weeks: * iPhones Susceptible to a Hack via Text * Democratic Senate cand aign group exposed emails of 6.2 million Americans * State Farm says Hackers… ,"{'neg': 0.029, 'neu': 0.879, 'pos': 0.092, 'compound': 0.4404}",0.029,0.879,0.092,0.4404,positive
2019-08-21 11:08:14,jtsmom16,0,0,0,"statefarm it's not really fair we get dinged for ""speeding"" when it's called keeping up with traffic so we are not a road hazzard! #drivesafeandsave",,@StateFarm,#drivesafeandsave,1164132095427563520,"@StateFarm It's not really fair we get dinged for ""speeding"" when it's called keeping up with traffic so we are not a road hazzard! #drivesafeandsave","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.355}",0.093,0.907,0.0,-0.355,negative
2019-08-20 22:52:15,fullofempties,1,0,0,statefarm hello state farm. with your drive safe and save program does it take using navigation into account? and what if my kids are playing on my phone while i’m driving?,,@StateFarm,,1163946877521465345,@StateFarm hello State Farm. With your drive safe and save program does it take using navigation into account? And what if my kids are playing on my phone while I’m driving?,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.8053}",0.0,0.772,0.228,0.8053,positive
2019-08-20 22:13:07,dabrand5,0,0,0,i got the app for drive safe and save. i need a beacon. i guess state farm will mail one to me,,,,1163937031208103936,I got the app for drive safe and save. I need a beacon. I guess State farm will mail one to me,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7269}",0.0,0.766,0.234,0.7269,positive
2019-08-20 01:53:17,SereneAngel77,0,0,0,i love the state farm commercials with the people using the drive safe app and i love how the woman in the commercials is like a crazy lady when it comes to saving and the man in the commercials is like a wimp,,,,1163630048261431296,I love the State Farm commercials with the people using the drive safe app and I love how the woman in the commercials is like a crazy lady when it comes to saving and the man in the commercials is like a wimp,"{'neg': 0.084, 'neu': 0.63, 'pos': 0.285, 'compound': 0.91}",0.084,0.63,0.285,0.91,positive
2019-08-19 16:45:51,WeDontWaste,0,0,0,we need your help to catch up to the top 40 of the #sfneighborhoodassist contest. the top 40 organizations will receive $25k––which will go a long way to helping us expand our mobile food markets you can vote every day through aug 23rd! statefarm,,@StateFarm,#SFNeighborhoodAssist,1163492281241915392,We need your help to catch up to the top 40 of the #SFNeighborhoodAssist contest. The top 40 organizations will receive $25K––which will go a long way to helping us expand our Mobile Food Markets You can vote every day through Aug 23rd! @StateFarm,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.8439}",0.0,0.779,0.221,0.8439,positive
2019-08-17 08:23:24,trashratams,0,0,0,i tried paying my car insurance twice but the app wouldn’t allow it and now i’m anxious bc before this happened with state farm where it wouldn’t go through but it did and now i’m freaking out thinking my entire check is tied up with goddamn statefarm,,,,1162641063338807296,i tried paying my car insurance twice but the app wouldn’t allow it and now i’m anxious bc before this happened with state farm where it wouldn’t go through but it did and now i’m freaking out thinking my entire check is tied up with goddamn statefarm,"{'neg': 0.186, 'neu': 0.772, 'pos': 0.042, 'compound': -0.8402}",0.186,0.772,0.042,-0.8402,negative
2019-08-15 19:13:50,chrismanning,0,0,1,i've been using state farm's drive and save app and it's helped with my driving habits. checking out root to see if they can save me more money... ,,,,1162079971952586753,I've been using State Farm's Drive and Save app and it's helped with my driving habits. Checking out Root to see if they can save me more money... ,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7506}",0.0,0.802,0.198,0.7506,positive
2019-08-15 13:45:15,scottydawg2,1,0,0,"statefarm when your roadside assistance app says ""on scene"" that actually means 15 minutes away? just checking. this just about as bad a #dominostracker.",,@StateFarm,#dominostracker,1161997282683887617,"@StateFarm when your roadside assistance app says ""on scene"" that actually means 15 minutes away? Just checking. This just about as bad a #dominostracker.","{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.5423}",0.132,0.868,0.0,-0.5423,negative
2019-08-15 03:01:30,skyparad0x,1,0,0,"statefarm i'm doing the steer clear modules on the app and noticed they aren't captioned. can you work on making the program more accessible? if there's captions on a computer, i have not tried it.",,@StateFarm,,1161835276446158850,"@StateFarm I'm doing the Steer Clear modules on the app and noticed they aren't captioned. Can you work on making the program more accessible? If there's captions on a computer, I have not tried it.","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.3818}",0.0,0.929,0.071,0.3818,positive
2019-08-15 01:00:37,BritishIrishLfe,1,0,0,statefarm even though the steer clear app is incredibly inaccurate i’ll let it keep saying i’m the worst driver in the universe as long as i keep my discount lmao.,,@StateFarm,,1161804854202896387,@StateFarm even though the Steer Clear app is incredibly inaccurate I’ll let it keep saying I’m the worst driver in the universe as long as I keep my discount lmao.,"{'neg': 0.109, 'neu': 0.718, 'pos': 0.173, 'compound': 0.34}",0.109,0.718,0.173,0.34,positive
2019-08-14 21:33:48,ShahZil_,0,0,0,"#rt infostretch: adding a chief #digital officer leads to a 75% increase in app installs for state farm, a 400% increase in online bill payments, record web traffic, upgrades in customer experience, and massive increases in speed and efficiency. #digital…",,,#RT #digital #Digital,1161752808812662784,"#RT infostretch: Adding a chief #digital officer leads to a 75% increase in app installs for State Farm, a 400% increase in online bill payments, record web traffic, upgrades in customer experience, and massive increases in speed and efficiency. #Digital…","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.7269}",0.0,0.839,0.161,0.7269,positive
2019-08-14 20:58:04,JuanLNegron,0,0,0,"rt infostretch: adding a chief #digital officer leads to a 75% increase in app installs for state farm, a 400% increase in online bill payments, record web traffic, upgrades in customer experience, and massive increases in speed and efficiency. #digitalt…",,,#digital #DigitalT,1161743816476565505,"RT Infostretch: Adding a chief #digital officer leads to a 75% increase in app installs for State Farm, a 400% increase in online bill payments, record web traffic, upgrades in customer experience, and massive increases in speed and efficiency. #DigitalT…","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.7269}",0.0,0.839,0.161,0.7269,positive
2019-08-14 20:40:33,A_Baca55,0,0,1,state farm's steer clear app is literally the worst. several times it doesn't record my trips because it says it detected that i was on my phone and that it was moving. i keep my phone in my pocket and never take it out when i drive lmao. what a garbage app,,,,1161739406237163521,State Farm's Steer Clear app is literally the worst. Several times it doesn't record my trips because it says it detected that I was on my phone and that it was moving. I keep my phone in my pocket and never take it out when I drive lmao. What a garbage app,"{'neg': 0.069, 'neu': 0.822, 'pos': 0.109, 'compound': 0.34}",0.069,0.822,0.109,0.34,positive
2019-08-14 13:02:14,MiPlaceNews,0,2,3,"grant opportunity: statefarm will open the application for a handful of grants including #communitydevelopment grants for projects that address affordable housing, neighborhood revitalization, small business development, and more on sep 1, 2019.",,@StateFarm,#communitydevelopment,1161624068606615552,"Grant Opportunity: @StateFarm will open the application for a handful of grants including #communitydevelopment grants for projects that address affordable housing, neighborhood revitalization, small business development, and more on Sep 1, 2019.","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.7964}",0.0,0.755,0.245,0.7964,positive
2019-08-14 01:00:53,jakefanderson,0,0,0,"so let me get this straight, the statefarm web application will lock you out of your account after 3 failed attempts to login (they hare archaic username and password requirements). then you are unable to create a new password. fuck it! i don't need your fucking app anyway.",,@StateFarm,,1161442533173411840,"So let me get this straight, the @statefarm web application will lock you out of your account after 3 failed attempts to login (they hare archaic username and password requirements). Then you are unable to create a new password. Fuck it! I don't need your fucking app anyway.","{'neg': 0.128, 'neu': 0.795, 'pos': 0.076, 'compound': -0.595}",0.128,0.795,0.076,-0.595,negative
2019-08-13 04:28:38,aanethj,0,0,2,i barely got state farm and already want to switch because i feel like they’re spying on me with this drive safe &amp; save device...........,,,,1161132427244376064,I barely got State Farm and already want to switch because I feel like they’re spying on me with this Drive Safe and ; Save device...........,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.836}",0.0,0.69,0.31,0.836,positive
2019-08-13 04:27:01,aanethj,1,0,0,statefarm i have questions about the drive safe &amp; save,,@StateFarm,,1161132022678589441,@StateFarm I have questions about the Drive Safe and ; Save,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.7269}",0.0,0.596,0.404,0.7269,positive
2019-08-12 19:27:51,jarrod_thurman,1,0,0,"statefarm hello, i’m trying to cancel my autopay because i paid it early and i cannot figure out how to do it on the app or the website. are you able to assist with this in here, or will i need to call my agent or customer service? i’d be cool with you telling me how to as well!",,@StateFarm,,1160996337459974144,"@StateFarm Hello, I’m trying to cancel my autopay because I paid it early and I cannot figure out how to do it on the app or the website. Are you able to assist with this in here, or will I need to call my agent or customer service? I’d be cool with you telling me how to as well!","{'neg': 0.032, 'neu': 0.893, 'pos': 0.075, 'compound': 0.4003}",0.032,0.893,0.075,0.4003,positive
2019-08-12 16:35:17,ChanelCasa,0,0,0,statefarm how come you got rid of your drive safe and save policy and did not notify your customers? my premium increased by 30% for no reason but you’re still advertising the drive safe and save in tv. #liars i’ll be switching to a more honest company,,@StateFarm,#liars,1160952907748929536,@StateFarm how come you got rid of your Drive Safe and Save policy and did not notify your customers? My premium increased by 30% for no reason but you’re still advertising the Drive Safe and Save in TV. #liars I’ll be switching to a more honest company,"{'neg': 0.097, 'neu': 0.611, 'pos': 0.292, 'compound': 0.9089}",0.097,0.611,0.292,0.9089,positive
2019-08-12 16:03:54,ChanelCasa,0,0,0,statefarm why are you still advertising drive safe and save if you are removing it from everyone’s policy? my monthly premium just went up 30%. i’ll be looking for a new car insurance company #falseadvertising #lies,,@StateFarm,#falseadvertising #lies,1160945010260320257,@StateFarm Why are you still advertising Drive Safe and Save if you are removing it from everyone’s policy? My monthly premium just went up 30%. I’ll be looking for a new car insurance company #falseadvertising #lies,"{'neg': 0.067, 'neu': 0.788, 'pos': 0.146, 'compound': 0.5106}",0.067,0.788,0.146,0.5106,positive
2019-08-11 19:13:07,mostvaluablepez,0,0,0,statefarm is your drive safe and save discount kind of like a competition? i smell a fantasy safe driver league.,,@StateFarm,,1160630239153668096,@StateFarm Is your drive safe and save discount kind of like a competition? I smell a fantasy safe driver league.,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8809}",0.0,0.588,0.412,0.8809,positive
2019-08-10 03:44:37,daingueyn,0,0,0,"i walked into work and people thought i quit. yeah last time i worked was 2 sundays ago. it b like that, kinda harr to find a job that fits you. still waiting for statefarm made it pretty far in my application, just waiting on my phone call ",,@StateFarm,,1160034188474638336,"i walked into work and people thought i quit. yeah last time i worked was 2 sundays ago. it b like that, kinda harr to find a job that fits you. still waiting for @StateFarm made it pretty far in my application, just waiting on my phone call ","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.7845}",0.0,0.851,0.149,0.7845,positive
2019-08-09 12:35:14,oneil21723,0,0,1,i need help with my claim. your website and app won’t let me set up an id to track my claim as a claimant statefarm,,@StateFarm,,1159805333281398784,I need help with my claim. Your website and app won’t let me set up an id to track my claim as a claimant @StateFarm,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019}",0.0,0.899,0.101,0.4019,positive
2019-08-08 22:55:05,InspirantGrp,0,0,0,"here is how state farm ® increased app installs 75%, online bill pay 400%, and achieved record setting unique website visitors. #digitaltransformation",,,#DigitalTransformation,1159598934723125250,"Here is how State Farm ® increased app installs 75%, online bill pay 400%, and achieved record setting unique website visitors. #DigitalTransformation","{'neg': 0.06, 'neu': 0.851, 'pos': 0.089, 'compound': 0.1779}",0.06,0.851,0.089,0.1779,neutral
2019-08-08 20:22:22,GrayMatterSys,0,0,0,techhub dives into a troubling iphone vulnerability detailed in wired; 15 things statefarm found out during its digital transformation via forbes; and we learned at #transform2019 how ransomware is dominating the cyber threat landscape.,,@WIRED @StateFarm @Forbes,#Transform2019,1159560502323961856,TechHub dives into a troubling iPhone vulnerability detailed in @WIRED; 15 things @StateFarm found out during its digital transformation via @Forbes; and we learned at #Transform2019 how ransomware is dominating the cyber threat landscape.,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.875}",0.268,0.732,0.0,-0.875,negative
2019-08-06 15:45:08,LMF_ao_,0,0,8,to anyone on this app that thinks i’m an intelligent person: i used to think that on insurance commercials when they said “get a free quote today” they meant they were gonna send you a literal quote of someone being like “hey state farm is great you should buy it”,,,,1158765959768940546,to anyone on this app that thinks I’m an intelligent person: I used to think that on insurance commercials when they said “get a free quote today” they meant they were gonna send you a literal quote of someone being like “hey State Farm is great you should buy it”,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9169}",0.0,0.781,0.219,0.9169,positive
2019-08-06 13:33:58,seersuckersass,3,0,0,"i was extremely naive to think that the statefarm drive safe app was actually designed to help me save money on my insurance. got dinged for my phone while using the gps to find my doctor’s office, got dinged for braking because the car in front of me slammed its brakes on...",,@StateFarm,,1158732952001495040,"I was extremely naive to think that the @StateFarm Drive Safe app was actually designed to help me save money on my insurance. Got dinged for my phone while using the GPS to find my doctor’s office, got dinged for braking because the car in front of me slammed its brakes on...","{'neg': 0.04, 'neu': 0.811, 'pos': 0.149, 'compound': 0.7512}",0.04,0.811,0.149,0.7512,positive
2019-08-06 04:13:51,poptarts4life,0,0,0,the drive safe and save commercial from state farm is really just showing how terrible the idea really is,,,,1158591992059895808,The drive safe and save commercial from State Farm is really just showing how terrible the idea really is,"{'neg': 0.123, 'neu': 0.635, 'pos': 0.242, 'compound': 0.4588}",0.123,0.635,0.242,0.4588,positive
2019-08-05 23:52:27,marybell_medina,0,0,0,"sheprose just watched state farm -drive safe commercial ,the guy looks like an older you-must watch",,@ShepRose,,1158526208340037638,"@ShepRose just watched State Farm -drive safe commercial ,the guy looks like an older you-must watch","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6597}",0.0,0.722,0.278,0.6597,positive
2019-08-05 22:53:40,blbraner,1,0,0,statefarm you are so fucking worthless. your person hits me then you tell me i need to upload photos i have to take them never send me the link to an app to do it? i also need to waste my fucking time going to get my rental car? i’m sorry for whomever pays you money,,@StateFarm,,1158511416401436672,@StateFarm you are so fucking worthless. Your person hits me then you tell me I need to upload photos I have to take them never send me the link to an app to do it? I also need to waste my fucking time going to get my rental car? I’m sorry for whomever pays you money,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.7864}",0.13,0.87,0.0,-0.7864,negative
2019-08-05 20:01:01,ALPublicRadio,0,0,0,"reminder: tonight at 8pm is the beginning of a four-night broadcast of the mobile symphony orchestra's 2017-18 season on apr. sponsors include history museum of mobile, allison horner state farm insurance, boudreaux's cajun grill and blues angel music. you don't want to miss it!! ",,,,1158467969963429888,"Reminder: Tonight at 8pm is the beginning of a four-night broadcast of the Mobile Symphony Orchestra's 2017-18 season on APR. Sponsors include History Museum of Mobile, Allison Horner State Farm Insurance, Boudreaux's Cajun Grill and Blues Angel Music. You don't want to miss it!! ","{'neg': 0.027, 'neu': 0.928, 'pos': 0.045, 'compound': 0.2037}",0.027,0.928,0.045,0.2037,neutral
2019-08-05 19:15:09,CarmenSD1,0,0,0,dma_usa just so u know the offending state farm app i got zinged by!! it was in my gawd damned android security app when i was going to do a scan!! and i haven't been a customer of theirs in many years and wouldn't have any reason to get cookies from them either!! ,,,,1158456424453664768,DMA_USA JUST SO U KNOW THE OFFENDING STATE FARM APP I GOT ZINGED BY!! IT WAS IN MY GAWD DAMNED ANDROID SECURITY APP WHEN I WAS GOING TO DO A SCAN!! AND I HAVEN'T BEEN A CUSTOMER OF THEIRS IN MANY YEARS AND WOULDN'T HAVE ANY REASON TO GET COOKIES FROM THEM EITHER!! ,"{'neg': 0.119, 'neu': 0.841, 'pos': 0.04, 'compound': -0.6876}",0.119,0.841,0.04,-0.6876,negative
2019-08-04 14:25:49,_FRO1o,2,0,0,does anyone else use the drive safe app through state farm? i’ve been looking at my ratings for my trips anddddd i’m starting to think that listening to music and using my gps count as “phone use” and it absolutely shouldn’t because my phone isn’t in my hands being used ,,,,1158021223990931457,Does anyone else use the drive safe app through State Farm? I’ve been looking at my ratings for my trips anddddd I’m starting to think that listening to music and using my gps count as “phone use” and it absolutely shouldn’t because my phone isn’t in my hands being used ,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.4404}",0.0,0.944,0.056,0.4404,positive
2019-08-02 18:30:16,YaKDavidstar179,0,0,0,"my iphone damaged; my van total lost as i heard no full coverage really is at state farm as i understood for years. they do that bc it is not worth to pay more as vans are one piece expensive to repair or as wicked mafia government representatives diminishing my life, taking ...",,,,1157357965227118592,"My iPhone damaged; my van total lost as I heard no full coverage really is at State Farm as I understood for years. They do that BC it is not worth to pay more as Vans are one piece expensive to repair or as wicked mafia government representatives diminishing my life, taking ...","{'neg': 0.209, 'neu': 0.77, 'pos': 0.021, 'compound': -0.8876}",0.209,0.77,0.021,-0.8876,negative
2019-08-01 23:11:30,ledesmaalupee,0,0,2,"i drove a1 the past month, and state farm’s drive safe and save came thru ",,,,1157066352852721664,"I drove A1 the past month, and State Farm’s Drive Safe and Save CAME THRU ","{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.7269}",0.0,0.681,0.319,0.7269,positive
2019-09-28 18:41:50,Tedsaidwhat2,0,0,0,statefarm why in hell did the statefarm app try and install it's self on my phone. not a customer of statefarm nor will i ever be!!!!!,,@StateFarm,,1178016985340231680,@StateFarm why in hell did the statefarm app try and install it's self on my phone. Not a customer of statefarm nor will I EVER be!!!!!,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.7762}",0.187,0.813,0.0,-0.7762,negative
