date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-15 02:33:58,ruben197376,katelynnelener,0,0,1,"I reside in AZ and get to see him play at State Farm Stadium. Lucky me ",,,,1106383002689404928,https://twitter.com/ruben197376/status/1106383002689404928
2019-03-15 02:27:04,audocs,,0,0,0,"Upcoming show: The Black Keys with Modest Mouse and Shannon and the Clams at State Farm Arena (November 9, 2019) ",,,,1106381266096541696,https://twitter.com/audocs/status/1106381266096541696
2019-03-15 02:25:35,Trcv_ebooks,,0,0,0,"15 minutes into State Farm and chill and she gives you this look.",,,,1106380894972063745,https://twitter.com/Trcv_ebooks/status/1106380894972063745
2019-03-15 02:24:44,JasonWeakley,,0,0,2,"Thank you @statefarm for rebuilding your website! It is appreciated!!!",,@StateFarm,,1106380680097865728,https://twitter.com/JasonWeakley/status/1106380680097865728
2019-03-15 02:20:16,thatjunesbrat,,0,0,2,"do they date? probably not but i am here for them being way closer than the average business owner and his insurance agent really usually are roxy: you have your state farm guy on speeddial?? roxy: he's also in your top messages roxy: dirk what are you doing dirk: listen.",,,,1106379557597175808,https://twitter.com/thatjunesbrat/status/1106379557597175808
2019-03-15 02:20:10,muffinT04501097,,0,0,0,"S2Q5: Explicit memory is congniscent memory. People who try to remmeber. Implicit Memory is unintentional memory, where someone remembers something without effort. For example jingles, ""Like a good neighbor, statefarm is there."". #CBE2Q5",,,#CBE2Q5,1106379532901076992,https://twitter.com/muffinT04501097/status/1106379532901076992
2019-03-15 02:18:17,jobpostvacancy,,0,0,0,"Account Manager – State Farm Agent Team Member https://www.jobfinde.com/2019/03/account-manager-state-farm-agent-team-member-47/",,,,1106379055492931590,https://twitter.com/jobpostvacancy/status/1106379055492931590
2019-03-15 02:17:09,SFAgentSemans,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106378771710373888,https://twitter.com/SFAgentSemans/status/1106378771710373888
2019-03-15 02:16:03,EdwardGemmer,DoubleDogDarrow,1,0,0,"A lawsuit brought by State Farm, no doubt trying to make more money insuring vehicles and with a vested interest in making them safer",,,,1106378494622216192,https://twitter.com/EdwardGemmer/status/1106378494622216192
2019-03-15 02:12:31,thatjunesbrat,,1,0,5,"im still sometimes mentally stuck on jake being an insurance agent just so that at some point dirk can get called out on who he's always talking to and answer with ""jake from state farm"" someone also asks 'oh yeah?? what are you wearing ""jake from state farm"" jake: cargo shorts?",,,,1106377606297870337,https://twitter.com/thatjunesbrat/status/1106377606297870337
2019-03-15 02:06:44,19cjb69,,1,0,4,"Shout out to @INDOT @StateFarm and @IndStatePolice for being there for my wife a three other women stranded on I-65 with a flat just south of Chicago. @Enterprise car rental horrible customer service. We will not be back",,@INDOT @StateFarm @IndStatePolice @Enterprise,,1106376151604305921,https://twitter.com/19cjb69/status/1106376151604305921
2019-03-15 02:04:54,LisaLoe1,,1,0,8,"Full shout out to @StateFarm and Kerry Meyers for always taking GREAT care of us when we need them!!!!",,@StateFarm,,1106375688318320640,https://twitter.com/LisaLoe1/status/1106375688318320640
2019-03-15 02:00:25,AB_StateFarm,,0,0,0,"A big thank you to our customers. State Farm has been awarded “Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row” by J.D. Power. I'm always here to help you protect what matters — call me and we'll make sure you have the coverage you need. ",,,,1106374561212170240,https://twitter.com/AB_StateFarm/status/1106374561212170240
2019-03-15 02:00:23,SFAgentAl,,0,0,0,"Here's the first ever @StateFarm auto policy. It was issued to a local farmer in 1922! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106374552664174592,https://twitter.com/SFAgentAl/status/1106374552664174592
2019-03-15 02:00:23,acstatefarm,,0,0,0,"This sign of the times depicts the State Farm logo from 1935 to 1953, over the original home office building in Bloomington, Illinois. It opened in 1929! #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106374551812726790,https://twitter.com/acstatefarm/status/1106374551812726790
2019-03-15 02:00:13,loumonaco,,0,0,0,"Tackling Homelessness: Cranford State Farm Agent Denis Dankosky Supports Services for Union County’s Vulnerable Families https://www.tapinto.net/towns/cranford/articles/tackling-homelessness-cranford-state-farm-agent-denis-dankosky-supports-services-for-union-county-s-vulnerable-families",,,,1106374510016675840,https://twitter.com/loumonaco/status/1106374510016675840
2019-03-15 01:53:43,EMPEHIAthletics,,0,8,32,"Congrats to Jr. Adam Miller @AceWolf44 for being named to the Chicago Suntimes 3A All-State First Team and advancing to tomorrow’s 3A Final of the State Farm 3-Point Championship making 10 of 15 shots and 7 out of 10 twice in the two tiebreaker rounds #empehi #GoMustangs #WTWIO",,@AceWolf44,#empehi #GoMustangs #WTWIO,1106372874439413760,https://twitter.com/EMPEHIAthletics/status/1106372874439413760
2019-03-15 01:52:25,crashtestdumbie,nbcsvu,0,0,0,"Jake from state farm",,,,1106372547040428032,https://twitter.com/crashtestdumbie/status/1106372547040428032
2019-03-15 01:52:15,SFAgentGinaLee,,0,0,0,"Deal me in! State Farm agents handed out these playing cards to customers around 1936. #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106372507047624705,https://twitter.com/SFAgentGinaLee/status/1106372507047624705
2019-03-15 01:49:48,SFAGENTWOODRUFF,,0,0,0,"State Farm pays it forward providing warmth to students this winter with help from a fellow State Farm agent. ",,,,1106371888937209856,https://twitter.com/SFAGENTWOODRUFF/status/1106371888937209856
2019-03-15 01:49:46,InsuredbyTracey,,0,0,1,"Here's a State Farm atlas from 1951—that's five years before the first interstate was constructed. Who remembers life before the fast lane? #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106371880330514432,https://twitter.com/InsuredbyTracey/status/1106371880330514432
2019-03-15 01:49:42,BLove_StateFarm,,0,0,1,"Need your insurance card in a hurry? The redesigned State Farm mobile app is always open. Get it now: http://st8.fm/6tUh0w",,,,1106371866195709952,https://twitter.com/BLove_StateFarm/status/1106371866195709952
2019-03-15 01:49:31,jrisham,,0,0,0,"State Farm pays it forward providing warmth to students this winter with help from a fellow State Farm agent. ",,,,1106371819802517504,https://twitter.com/jrisham/status/1106371819802517504
2019-03-15 01:48:46,mikekistler5,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106371630006034432,https://twitter.com/mikekistler5/status/1106371630006034432
2019-03-15 01:48:35,RoderickH_22,,2,5,7,"Help send me to this years State Farm College Slam Dunk Contest in Minneapolis, Minnesota. It will be aired LIVE on ESPN2 April 4th at 8pm! Go to the link and Vote! http://www.darkhorsedunker.com",,,,1106371583969579008,https://twitter.com/RoderickH_22/status/1106371583969579008
2019-03-15 01:45:08,WinnerMIH,,0,0,1,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106370714951536640,https://twitter.com/WinnerMIH/status/1106370714951536640
2019-03-15 01:45:07,LoririSFA,,0,0,0,"Need your insurance card in a hurry? The redesigned State Farm mobile app is always open. Get it now: http://st8.fm/6tUh0w",,,,1106370710207762432,https://twitter.com/LoririSFA/status/1106370710207762432
2019-03-15 01:45:03,SFAgentJohnH,,0,0,0,"If you want a better understanding of life insurance and what it can do for you, here's a great online resource from @StateFarm: http://st8.fm/1FJ9E4. You can call me anytime for help, too!",,@StateFarm,,1106370693170495488,https://twitter.com/SFAgentJohnH/status/1106370693170495488
2019-03-15 01:45:02,SFAgentMarilynW,,0,0,0,"I'm grateful to be able to help people protect their families. So it's a huge honor State Farm has been awarded ""Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row"" by J.D. Power. ",,,,1106370691291471873,https://twitter.com/SFAgentMarilynW/status/1106370691291471873
2019-03-15 01:45:02,hoffmanSFins,,0,0,0,"State Farm has a long history of keeping people safer. In 1959, they joined insurance companies across the nation to create the Insurance Institute for Highway Safety to promote safe driving through the use of safety restraints. #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106370690855260162,https://twitter.com/hoffmanSFins/status/1106370690855260162
2019-03-15 01:45:02,CountsTambomo,,0,0,0,"Save on postage by going paperless! If you have a State Farm Payment Plan, you can make fast, no-fee online payments and access your bills anytime, anywhere. Call me or visit http://st8.fm/qI0jeV to get started.",,,,1106370689424998401,https://twitter.com/CountsTambomo/status/1106370689424998401
2019-03-15 01:41:34,AWilson8,,0,0,0,"#TrueToAtlanta @atlhawks mrvincecarter15 @omarispellman @TheTraeYoung @10jadams @24Bazemore alexthegreat22 @State Farm Arena https://www.instagram.com/p/BvAsmeEgfJT/?utm_source=ig_twitter_share&amp;igshid=xdpd15vx1ofj",,@ATLHawks @Omarispellman @TheTraeYoung @10jadams @24Bazemore,#TrueToAtlanta #TrueToAtlanta,1106369819144790018,https://twitter.com/AWilson8/status/1106369819144790018
2019-03-15 01:41:05,Callipygiad,Pensblog,0,0,0,"Jake from State Farm",,,,1106369695287001088,https://twitter.com/Callipygiad/status/1106369695287001088
2019-03-15 01:40:05,TerriGreenUSA,,0,0,0,"Pinewood studios is here. Walking Dead which I’ve never seen. The marvel movies. Home Depot, ups, State Farm, Coke, TBN, cnn started here. And they all bow to the lgbt agenda ",,,,1106369444652171268,https://twitter.com/TerriGreenUSA/status/1106369444652171268
2019-03-15 01:33:38,AgentAprilLusk,,0,0,0,"Here's a State Farm atlas from 1951—that's five years before the first interstate was constructed. Who remembers life before the fast lane? #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106367820034523137,https://twitter.com/AgentAprilLusk/status/1106367820034523137
2019-03-15 01:32:01,Kevins202,DavidWohl,1,0,0,"""State Farm. Helping make life, go *right*!""",,,,1106367415334645762,https://twitter.com/Kevins202/status/1106367415334645762
2019-03-15 01:30:58,Siena812,,0,0,0,"That’s a Jake from State Farm goal",,,,1106367149684199425,https://twitter.com/Siena812/status/1106367149684199425
2019-03-15 01:30:10,MGKerr3,,0,0,1,"Good news for State Farm customers in Michigan! Reach out to my office if you have questions or want to chat about your individual situation. ",,,,1106366946759499776,https://twitter.com/MGKerr3/status/1106366946759499776
2019-03-15 01:30:09,agentorf,,0,0,0,"Great interview about how @StateFarm is helping customers save. #HereToHelp http://st8.fm/kgnc?cmpid=EYX2_twitter_1205221",,@StateFarm,#HereToHelp,1106366943664062464,https://twitter.com/agentorf/status/1106366943664062464
2019-03-15 01:30:09,adamsmithagent,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106366943357894661,https://twitter.com/adamsmithagent/status/1106366943357894661
2019-03-15 01:30:03,iris_SF_agent,,0,0,0,"Save on postage by going paperless! If you have a State Farm Payment Plan, you can make fast, no-fee online payments and access your bills anytime, anywhere. Call me or visit http://st8.fm/qI0jeV to get started.",,,,1106366919802707968,https://twitter.com/iris_SF_agent/status/1106366919802707968
2019-03-15 01:30:03,SFAgentDisney,,0,0,0,"Reminder, if you get stranded on the road and have Emergency Road Service coverage, 24/7 help is available through the State Farm mobile app, on our website or by phone. ",,,,1106366917156077568,https://twitter.com/SFAgentDisney/status/1106366917156077568
2019-03-15 01:30:01,HoganStateFarm,,0,0,0,"Make your life easier—go paperless! If you have a State Farm Payment Plan, you can make fast online payments and access your bills 24/7. What are you waiting for? Call me or visit https://st8.fm/KhayaT to get started.",,,,1106366911997079552,https://twitter.com/HoganStateFarm/status/1106366911997079552
2019-03-15 01:29:55,PSully39,,1,1,7,"When your more of a discount double check fan #StateFarm ",,,#StateFarm,1106366887045283840,https://twitter.com/PSully39/status/1106366887045283840
2019-03-15 01:29:31,AmySFAgent,,0,0,0,"How did some @StateFarm agents celebrate America's bicentennial? Behind the wheel of a red, white, and blue ride. #Throwback",,@StateFarm,#Throwback,1106366785966604289,https://twitter.com/AmySFAgent/status/1106366785966604289
2019-03-15 01:27:43,jip_spicoli,InfAmOUs2o3,0,0,1,"Only you",,,,1106366333762093057,https://twitter.com/jip_spicoli/status/1106366333762093057
2019-03-15 01:25:10,kvngalex17,statefarm_chapo,0,0,0,"Same!!!!",,,,1106365689076408321,https://twitter.com/kvngalex17/status/1106365689076408321
2019-03-15 01:23:48,MyMichigan1958,GEICO,2,0,3,"I dropped State Farm and tried Geico they are cheaper for a reason they don't pay any claims back with State Farm now",,,,1106365345051406337,https://twitter.com/MyMichigan1958/status/1106365345051406337
2019-03-15 01:22:16,AgentStewart,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106364962274865152,https://twitter.com/AgentStewart/status/1106364962274865152
2019-03-15 01:21:14,Lancer_BASE,,0,0,7,"23rd Sign Sponsor Tisha Fast State Farm Thank you Tisha and State Farm for supporting the Lincolnview Baseball Program!",,,,1106364701783535616,https://twitter.com/Lancer_BASE/status/1106364701783535616
2019-03-15 01:18:22,PipRiolu,Smug_Alien,0,0,2,"It's Jake from State Farm",,,,1106363977926361094,https://twitter.com/PipRiolu/status/1106363977926361094
2019-03-15 01:16:03,mysfagentmatt,,0,0,0,"Thank you to our customers! @StateFarm has been awarded “Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row” by J.D. Power. Call me anytime and we'll help you select the coverage that's right for you. ",,@StateFarm,,1106363396507590656,https://twitter.com/mysfagentmatt/status/1106363396507590656
2019-03-15 01:16:01,JNeedhamSFAgt,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106363388685250562,https://twitter.com/JNeedhamSFAgt/status/1106363388685250562
2019-03-15 01:16:01,AgentSharonEddy,,0,0,0,"How did some @StateFarm agents celebrate America's bicentennial? Behind the wheel of a red, white, and blue ride. #Throwback http://st8.fm/pacer19?cmpid=pkgb_twitter_1204943",,@StateFarm,#Throwback,1106363388534218752,https://twitter.com/AgentSharonEddy/status/1106363388534218752
2019-03-15 01:16:00,SFAgentPettit,,0,0,0,"A lot has changed since State Farm started offering Emergency Roadside Service in 1934. But we're still here to help. #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106363385149440000,https://twitter.com/SFAgentPettit/status/1106363385149440000
2019-03-15 01:15:06,AgentJamesAllen,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106363155234476033,https://twitter.com/AgentJamesAllen/status/1106363155234476033
2019-03-15 01:15:06,TheHRodAgency,,0,1,1,"Make your life easier—go paperless! If you have a State Farm Payment Plan, you can make fast online payments and access your bills 24/7. What are you waiting for? Call me or visit https://st8.fm/KhayaT to get started.",,,,1106363154840223746,https://twitter.com/TheHRodAgency/status/1106363154840223746
2019-03-15 01:15:02,nickrowansf,,0,0,0,"Thank you to our customers! @StateFarm has been awarded “Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row” by J.D. Power. Call me anytime and we'll help you select the coverage that's right for you. ",,@StateFarm,,1106363141078683648,https://twitter.com/nickrowansf/status/1106363141078683648
2019-03-15 01:15:02,HammondAgent,,0,0,0,"Helping families with life insurance is one of the most meaningful things I do. It's an honor @StateFarm has been recognized for the fifth year in a row. Let's get together and talk about your coverage needs. ",,@StateFarm,,1106363140902539264,https://twitter.com/HammondAgent/status/1106363140902539264
2019-03-15 01:15:02,brian_farm,,0,0,0,"Mobile technology has come a long way! This portable computer punch card was first used by State Farm around 1960 to record policyholder payments. #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106363140625727488,https://twitter.com/brian_farm/status/1106363140625727488
2019-03-15 01:15:02,KevinPiscitelli,,0,0,0,"Make your life easier—go paperless! If you have a State Farm Payment Plan, you can make fast online payments and access your bills 24/7. What are you waiting for? Call me or visit https://st8.fm/KhayaT to get started.",,,,1106363140101406721,https://twitter.com/KevinPiscitelli/status/1106363140101406721
2019-03-15 01:15:02,wandabradey,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106363138767642625,https://twitter.com/wandabradey/status/1106363138767642625
2019-03-15 01:15:01,JtownInsAgent,,0,0,0,"Thank you to our customers! @StateFarm has been awarded “Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row” by J.D. Power. Call me anytime and we'll help you select the coverage that's right for you. ",,@StateFarm,,1106363137194770432,https://twitter.com/JtownInsAgent/status/1106363137194770432
2019-03-15 01:15:01,CorriveauAgency,,0,0,0,"Thank you to our customers! @StateFarm has been awarded “Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row” by J.D. Power. Call me anytime and we'll help you select the coverage that's right for you. ",,@StateFarm,,1106363135902912512,https://twitter.com/CorriveauAgency/status/1106363135902912512
2019-03-15 01:15:01,AgentJenniferD,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106363134787256320,https://twitter.com/AgentJenniferD/status/1106363134787256320
2019-03-15 01:15:00,ChadRadtke,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #ThrowbackThursay #FromTheArchives",,@StateFarm,#ThrowbackThursay #FromTheArchives,1106363133843562496,https://twitter.com/ChadRadtke/status/1106363133843562496
2019-03-15 01:15:00,SFAgentChaumont,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106363133516341248,https://twitter.com/SFAgentChaumont/status/1106363133516341248
2019-03-15 01:14:29,BloomingtonNHS,,0,1,4,"For our NHS March monthly meeting today we had breakout sessions with advisors from ISU, IWU, and State Farm. In addition, we took a tour of the Raider Resource Room. Students had the chance to ask questions in each small group setting. ",,,,1106363001270136833,https://twitter.com/BloomingtonNHS/status/1106363001270136833
2019-03-15 01:08:14,abbiloo101_,StateFarm,0,0,0,"Where is he though? He didn’t appear ",,,,1106361429404336128,https://twitter.com/abbiloo101_/status/1106361429404336128
2019-03-15 01:06:14,Omerta_15,ObamaMalik,0,0,1,"She Sounds Hidious....Michael,From State Farm?",,,,1106360926419197954,https://twitter.com/Omerta_15/status/1106360926419197954
2019-03-15 01:04:34,cdtempe,,1,1,1,"Helium | State Farm® Commercial: the greatest commercial ever. https://www.youtube.com/watch?v=TRL41ufljrg&amp;feature=share",,,,1106360506141548544,https://twitter.com/cdtempe/status/1106360506141548544
2019-03-15 01:03:45,krissstinayo,pamelasophiaa,1,0,0,"State Farm! Great student discount if you have a 3.0 or higher GPA!",,,,1106360302461992960,https://twitter.com/krissstinayo/status/1106360302461992960
2019-03-15 01:01:36,MikeSheltonSF,,0,0,0,"This sign of the times depicts the State Farm logo from 1935 to 1953, over the original home office building in Bloomington, Illinois. It opened in 1929! #Throwback #FromTheArchives",,,#Throwback #FromTheArchives,1106359760540950529,https://twitter.com/MikeSheltonSF/status/1106359760540950529
2019-03-15 01:01:35,MetzgerAgency,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106359754199195649,https://twitter.com/MetzgerAgency/status/1106359754199195649
2019-03-15 01:01:34,CoreyNolte,,0,0,0,"How did some @StateFarm agents celebrate America's bicentennial? Behind the wheel of a red, white, and blue ride. #Throwback",,@StateFarm,#Throwback,1106359750927618054,https://twitter.com/CoreyNolte/status/1106359750927618054
2019-03-15 01:01:34,mddahms,,0,0,1,"A big thank you to our customers. State Farm has been awarded “Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row” by J.D. Power. I'm always here to help you protect what matters — call me and we'll make sure you have the coverage you need. ",,,,1106359749375778816,https://twitter.com/mddahms/status/1106359749375778816
2019-03-15 01:01:29,KimMorrisSF,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106359731801579520,https://twitter.com/KimMorrisSF/status/1106359731801579520
2019-03-15 01:01:29,AgentChrisLopez,,0,0,1,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106359731692560384,https://twitter.com/AgentChrisLopez/status/1106359731692560384
2019-03-15 01:01:25,WitmerFarm,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106359713686388736,https://twitter.com/WitmerFarm/status/1106359713686388736
2019-03-15 01:01:15,StFarmBrentwood,,0,0,1,"State Farm pays it forward providing warmth to students this winter with help from a fellow State Farm agent. ",,,,1106359672892739584,https://twitter.com/StFarmBrentwood/status/1106359672892739584
2019-03-15 01:01:15,krowellagent,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #ThrowbackThursday #FromTheArchives",,@StateFarm,#ThrowbackThursday #FromTheArchives,1106359670711545858,https://twitter.com/krowellagent/status/1106359670711545858
2019-03-15 01:01:04,tko_knockout,,1,0,2,"If I ever go into State Farm and they’re not wearing...uhh khakis I’m walking right out ",,,,1106359625790693376,https://twitter.com/tko_knockout/status/1106359625790693376
2019-03-15 01:00:17,SFAgentJgarcia,,0,2,5,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106359426758279169,https://twitter.com/SFAgentJgarcia/status/1106359426758279169
2019-03-15 00:59:17,StateFarm,abbiloo101_,1,0,2,"Surprise! - Megan",,,,1106359176551415810,https://twitter.com/StateFarm/status/1106359176551415810
2019-03-15 00:54:57,Buckeyemom32,,0,0,0,"My yard art is creating lots of chatter all over town. Dr’s waiting rooms, neighborhood media groups, friends and strangers. Many people have had similar experiences with State Farm. At one time this company cared about being a good neighbor..what changed? @StateFarm ",,@StateFarm,,1106358084874760193,https://twitter.com/Buckeyemom32/status/1106358084874760193
2019-03-15 00:54:15,abbiloo101_,,1,0,1,"Like a good neighbor, State Farm is there, with my boyfriend please ",,,,1106357910429487104,https://twitter.com/abbiloo101_/status/1106357910429487104
2019-03-15 00:51:47,rferritto,,0,0,5,"Love the #StateFarm helium commercial",,,#StateFarm,1106357287663353857,https://twitter.com/rferritto/status/1106357287663353857
2019-03-15 00:50:03,AzNewsmedia,,0,0,0,"Classic car and motorcycle lovers will gather in #Glendale’s State Farm Stadium Thursday through Sunday for Mecum Auctions’ first auction in Arizona. #AZNEWSMEDIA",,,#Glendale #AZNEWSMEDIA,1106356851694657536,https://twitter.com/AzNewsmedia/status/1106356851694657536
2019-03-15 00:47:12,StateFarm_Jaik,,0,0,20,"#projectrunway has a transgender model for the first time ever ",,,#projectrunway,1106356134351384578,https://twitter.com/StateFarm_Jaik/status/1106356134351384578
2019-03-15 00:45:08,DkMansell_,,0,0,1,"Happy birthday to my favorite State Farm agent, @JaketheSnake954 Hope it’s been a good one brother. ",,@JaketheSnake954,,1106355615394344962,https://twitter.com/DkMansell_/status/1106355615394344962
2019-03-15 00:45:06,mikehaight1,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106355606464520193,https://twitter.com/mikehaight1/status/1106355606464520193
2019-03-15 00:45:02,SFAgentStraub,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106355589414682625,https://twitter.com/SFAgentStraub/status/1106355589414682625
2019-03-15 00:45:02,ShelleyDietrich,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106355588466769920,https://twitter.com/ShelleyDietrich/status/1106355588466769920
2019-03-15 00:45:01,JessInsuresMeTX,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106355587866980354,https://twitter.com/JessInsuresMeTX/status/1106355587866980354
2019-03-15 00:45:01,TJStateFarm1,,0,0,0,"Make your life easier—go paperless! If you have a State Farm Payment Plan, you can make fast online payments and access your bills 24/7. What are you waiting for? Call me or visit https://st8.fm/KhayaT to get started.",,,,1106355586692571137,https://twitter.com/TJStateFarm1/status/1106355586692571137
2019-03-15 00:45:00,AgentTomSweeney,,0,0,3,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106355583815311360,https://twitter.com/AgentTomSweeney/status/1106355583815311360
2019-03-15 00:42:17,she8thebabies,Taylor51801,0,0,1,"Hell yea I feel like Jake from State Farm ",,,,1106354897786683392,https://twitter.com/she8thebabies/status/1106354897786683392
2019-03-15 00:41:56,ryan_philly,LizOfficer,1,0,2,"I changed my home owners and auto and saved 1300. And I got better coverage on my car and house. I picked up guaranteed replacement on my homeowners with no limits. My StateFarm policy had a cap.",,,,1106354812000587776,https://twitter.com/ryan_philly/status/1106354812000587776
2019-03-15 00:41:00,StateFarm,ledsantosrn,0,0,0,"We don't mean to give anyone a hard time, Led. Is there something that we can help you with? - Megan",,,,1106354575332855810,https://twitter.com/StateFarm/status/1106354575332855810
2019-03-15 00:38:59,v_bailey,,0,0,0,"Insurance Account Position - State Farm Agent Team Member (Base salary + commission) https://janalake.sfagentjobs.com/j/0166u4",,,,1106354067167686658,https://twitter.com/v_bailey/status/1106354067167686658
2019-03-15 00:38:43,ledsantosrn,,1,0,0,"@StateFarm Why are you giving your customers a hard time",,@StateFarm,,1106354000364888064,https://twitter.com/ledsantosrn/status/1106354000364888064
2019-03-15 00:38:23,micahpaisner,,0,0,1,"According to these state farm commercials Chris Paul really has terrible luck @NBAonTNT",,@NBAonTNT,,1106353916751409152,https://twitter.com/micahpaisner/status/1106353916751409152
2019-03-15 00:37:39,ryan_philly,LizOfficer,2,0,2,"Yep, I just changed insurance this year after being with State Farm for 18 years. I was shocked at how much I was overpaying. Hopefully they don’t ding me too much at renewal since I was only with them a few mi th before filing a claim",,,,1106353732109979653,https://twitter.com/ryan_philly/status/1106353732109979653
2019-03-15 00:36:47,StateFarm,MANIPEDIHOBI,0,0,1,"We have confidence in your driving skills! - Megan",,,,1106353515054682122,https://twitter.com/StateFarm/status/1106353515054682122
2019-03-15 00:33:17,StateFarm,MANIPEDIHOBI,0,0,1,"Hey, welcome to the team! Drive safe! - Megan",,,,1106352635228155905,https://twitter.com/StateFarm/status/1106352635228155905
2019-03-15 00:32:28,Raztk81,,0,0,0,"I'm going to @OzzyOsbourne at State Farm Arena in Atlanta, GA - May 29 ",,@OzzyOsbourne,,1106352428176343041,https://twitter.com/Raztk81/status/1106352428176343041
2019-03-15 00:30:13,alanismyagent,,0,0,0,"Did you know @StateFarm has been offering Emergency Roadside Service since 1934? That's 85 years of being here to help! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1106351863161483264,https://twitter.com/alanismyagent/status/1106351863161483264
